Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
72,F1,09/09/95,Auxerre,Strasbourg,1,0,H,0,0,D,,,,,,,,,,,
73,F1,09/09/95,Bastia,Nantes,4,1,H,2,1,H,,,,,,,,,,,
74,F1,09/09/95,Bordeaux,Cannes,2,1,H,1,0,H,,,,,,,,,,,
75,F1,09/09/95,Guingamp,Montpellier,0,0,D,0,0,D,,,,,,,,,,,
76,F1,09/09/95,Lille,Lens,1,3,A,1,2,A,,,,,,,,,,,
77,F1,09/09/95,Martigues,Lyon,1,2,A,0,2,A,,,,,,,,,,,
78,F1,09/09/95,Nice,Le Havre,1,2,A,1,0,H,,,,,,,,,,,
79,F1,09/09/95,Paris SG,Monaco,2,1,H,2,1,H,,,,,,,,,,,
80,F1,09/09/95,St Etienne,Gueugnon,2,0,H,0,0,D,,,,,,,,,,,
81,F1,10/09/95,Metz,Rennes,0,0,D,0,0,D,,,,,,,,,,,
82,F1,16/09/95,Cannes,St Etienne,2,0,H,1,0,H,,,,,,,,,,,
83,F1,16/09/95,Gueugnon,Lille,3,1,H,1,1,D,,,,,,,,,,,
84,F1,16/09/95,Lyon,Auxerre,0,1,A,0,1,A,,,,,,,,,,,
85,F1,16/09/95,Monaco,Metz,0,1,A,0,1,A,,,,,,,,,,,
86,F1,16/09/95,Nantes,Guingamp,0,0,D,0,0,D,,,,,,,,,,,
87,F1,16/09/95,Rennes,Martigues,1,3,A,1,2,A,,,,,,,,,,,
88,F1,16/09/95,Strasbourg,Nice,1,1,D,0,1,A,,,,,,,,,,,
89,F1,17/09/95,Le Havre,Bordeaux,1,0,H,0,0,D,,,,,,,,,,,
90,F1,17/09/95,Lens,Bastia,3,1,H,1,0,H,,,,,,,,,,,
91,F1,17/09/95,Montpellier,Paris SG,1,0,H,1,0,H,,,,,,,,,,,
92,F1,20/09/95,St Etienne,Monaco,2,4,A,1,1,D,,,,,,,,,,,
93,F1,21/09/95,Auxerre,Rennes,2,1,H,0,1,A,,,,,,,,,,,
94,F1,21/09/95,Bastia,Cannes,2,1,H,2,0,H,,,,,,,,,,,
95,F1,21/09/95,Bordeaux,Montpellier,3,0,H,2,0,H,,,,,,,,,,,
96,F1,21/09/95,Guingamp,Gueugnon,0,0,D,0,0,D,,,,,,,,,,,
97,F1,21/09/95,Lille,Le Havre,2,0,H,1,0,H,,,,,,,,,,,
98,F1,21/09/95,Martigues,Metz,0,1,A,0,1,A,,,,,,,,,,,
99,F1,21/09/95,Nantes,Lens,1,1,D,1,1,D,,,,,,,,,,,
100,F1,21/09/95,Nice,Lyon,1,0,H,0,0,D,,,,,,,,,,,
101,F1,21/09/95,Paris SG,Strasbourg,2,0,H,1,0,H,,,,,,,,,,,
102,F1,30/09/95,Cannes,Nice,1,3,A,1,0,H,,,,,,,,,,,
103,F1,30/09/95,Gueugnon,Nantes,0,1,A,0,0,D,,,,,,,,,,,
104,F1,30/09/95,Le Havre,Martigues,1,0,H,1,0,H,,,,,,,,,,,
105,F1,30/09/95,Lyon,St Etienne,2,1,H,2,0,H,,,,,,,,,,,
106,F1,30/09/95,Metz,Auxerre,3,1,H,1,0,H,,,,,,,,,,,
107,F1,30/09/95,Monaco,Guingamp,1,0,H,1,0,H,,,,,,,,,,,
108,F1,30/09/95,Montpellier,Lille,0,0,D,0,0,D,,,,,,,,,,,
109,F1,30/09/95,Rennes,Bastia,2,0,H,2,0,H,,,,,,,,,,,
110,F1,01/10/95,Lens,Paris SG,3,1,H,1,0,H,,,,,,,,,,,
111,F1,01/10/95,Strasbourg,Bordeaux,3,0,H,1,0,H,,,,,,,,,,,
112,F1,03/10/95,Nantes,Monaco,2,2,D,0,0,D,,,,,,,,,,,
113,F1,04/10/95,Bastia,Le Havre,1,0,H,1,0,H,,,,,,,,,,,
114,F1,04/10/95,Bordeaux,Lyon,1,1,D,1,0,H,,,,,,,,,,,
115,F1,04/10/95,Gueugnon,Lens,0,1,A,0,0,D,,,,,,,,,,,
116,F1,04/10/95,Guingamp,Cannes,2,0,H,0,0,D,,,,,,,,,,,
117,F1,04/10/95,Lille,Strasbourg,2,0,H,1,0,H,,,,,,,,,,,
118,F1,04/10/95,Martigues,Auxerre,1,2,A,1,0,H,,,,,,,,,,,
119,F1,04/10/95,Nice,Metz,0,1,A,0,1,A,,,,,,,,,,,
120,F1,04/10/95,Paris SG,Rennes,1,1,D,1,0,H,,,,,,,,,,,
121,F1,04/10/95,St Etienne,Montpellier,0,2,A,0,0,D,,,,,,,,,,,
122,F1,13/10/95,Lens,Martigues,1,0,H,1,0,H,,,,,,,,,,,
123,F1,14/10/95,Auxerre,Nice,2,1,H,1,0,H,,,,,,,,,,,
124,F1,14/10/95,Cannes,Nantes,0,2,A,0,1,A,,,,,,,,,,,
125,F1,14/10/95,Lyon,Paris SG,0,0,D,0,0,D,,,,,,,,,,,
126,F1,14/10/95,Metz,Bordeaux,2,0,H,1,0,H,,,,,,,,,,,
127,F1,14/10/95,Monaco,Gueugnon,0,0,D,0,0,D,,,,,,,,,,,
128,F1,14/10/95,Montpellier,Bastia,4,3,H,1,1,D,,,,,,,,,,,
129,F1,14/10/95,Rennes,Lille,3,1,H,1,1,D,,,,,,,,,,,
