Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
2,F1,30/07/99,Bordeaux,Bastia,3,2,H,1,0,H,,,,,,,,,,,
3,F1,30/07/99,Monaco,St Etienne,2,2,D,2,1,H,,,,,,,,,,,
4,F1,31/07/99,Auxerre,Nancy,2,1,H,1,0,H,,,,,,,,,,,
5,F1,31/07/99,Lyon,Montpellier,1,2,A,0,1,A,,,,,,,,,,,
6,F1,31/07/99,Marseille,Sedan,3,0,H,2,0,H,,,,,,,,,,,
7,F1,31/07/99,Metz,Rennes,0,0,D,0,0,D,,,,,,,,,,,
8,F1,31/07/99,Nantes,Le Havre,1,0,H,0,0,D,,,,,,,,,,,
9,F1,31/07/99,Paris SG,Troyes,1,0,H,0,0,D,,,,,,,,,,,
10,F1,31/07/99,Strasbourg,Lens,1,0,H,0,0,D,,,,,,,,,,,
11,F1,05/08/99,Le Havre,Marseille,0,0,D,0,0,D,,,,,,,,,,,
12,F1,05/08/99,Troyes,Lyon,1,2,A,0,1,A,,,,,,,,,,,
13,F1,06/08/99,Bastia,Strasbourg,3,0,H,1,0,H,,,,,,,,,,,
14,F1,06/08/99,Lens,Monaco,1,0,H,0,0,D,,,,,,,,,,,
15,F1,06/08/99,Sedan,Nancy,3,1,H,2,0,H,,,,,,,,,,,
16,F1,06/08/99,St Etienne,Nantes,0,2,A,0,1,A,,,,,,,,,,,
17,F1,07/08/99,Metz,Auxerre,3,0,H,2,0,H,,,,,,,,,,,
18,F1,07/08/99,Montpellier,Bordeaux,2,2,D,2,1,H,,,,,,,,,,,
19,F1,07/08/99,Rennes,Paris SG,1,3,A,1,1,D,,,,,,,,,,,
20,F1,14/08/99,Auxerre,Sedan,3,1,H,2,0,H,,,,,,,,,,,
21,F1,14/08/99,Bordeaux,Troyes,4,0,H,1,0,H,,,,,,,,,,,
22,F1,14/08/99,Monaco,Bastia,4,0,H,1,0,H,,,,,,,,,,,
23,F1,14/08/99,Nancy,Le Havre,3,0,H,0,0,D,,,,,,,,,,,
24,F1,14/08/99,Nantes,Lens,0,1,A,0,0,D,,,,,,,,,,,
25,F1,14/08/99,Paris SG,Metz,2,1,H,2,1,H,,,,,,,,,,,
26,F1,14/08/99,Strasbourg,Montpellier,2,0,H,0,0,D,,,,,,,,,,,
27,F1,15/08/99,Lyon,Rennes,2,2,D,1,0,H,,,,,,,,,,,
28,F1,15/08/99,Marseille,St Etienne,3,3,D,1,1,D,,,,,,,,,,,
29,F1,20/08/99,Le Havre,Sedan,2,1,H,1,0,H,,,,,,,,,,,
30,F1,20/08/99,Metz,Lyon,0,1,A,0,0,D,,,,,,,,,,,
31,F1,20/08/99,Montpellier,Monaco,2,3,A,1,0,H,,,,,,,,,,,
32,F1,20/08/99,Paris SG,Auxerre,1,1,D,0,1,A,,,,,,,,,,,
33,F1,20/08/99,Rennes,Bordeaux,2,1,H,1,1,D,,,,,,,,,,,
34,F1,20/08/99,St Etienne,Nancy,2,1,H,0,1,A,,,,,,,,,,,
35,F1,20/08/99,Troyes,Strasbourg,2,1,H,1,0,H,,,,,,,,,,,
36,F1,22/08/99,Bastia,Nantes,2,1,H,0,1,A,,,,,,,,,,,
37,F1,22/08/99,Lens,Marseille,0,0,D,0,0,D,,,,,,,,,,,
38,F1,28/08/99,Auxerre,Le Havre,2,1,H,0,1,A,,,,,,,,,,,
39,F1,28/08/99,Bordeaux,Metz,0,0,D,0,0,D,,,,,,,,,,,
40,F1,28/08/99,Marseille,Bastia,1,1,D,0,1,A,,,,,,,,,,,
41,F1,28/08/99,Nancy,Lens,2,1,H,1,0,H,,,,,,,,,,,
42,F1,28/08/99,Nantes,Montpellier,3,0,H,1,0,H,,,,,,,,,,,
43,F1,28/08/99,Sedan,St Etienne,3,2,H,1,2,A,,,,,,,,,,,
44,F1,28/08/99,Strasbourg,Rennes,2,1,H,1,1,D,,,,,,,,,,,
45,F1,29/08/99,Lyon,Paris SG,1,0,H,0,0,D,,,,,,,,,,,
46,F1,29/08/99,Monaco,Troyes,3,0,H,2,0,H,,,,,,,,,,,
47,F1,11/09/99,Bastia,Nancy,1,1,D,0,0,D,,,,,,,,,,,
48,F1,11/09/99,Lens,Sedan,0,3,A,0,2,A,,,,,,,,,,,
49,F1,11/09/99,Lyon,Auxerre,0,0,D,0,0,D,,,,,,,,,,,
50,F1,11/09/99,Metz,Strasbourg,0,0,D,0,0,D,,,,,,,,,,,
51,F1,11/09/99,Montpellier,Marseille,3,1,H,0,1,A,,,,,,,,,,,
52,F1,11/09/99,St Etienne,Le Havre,3,3,D,2,1,H,,,,,,,,,,,
53,F1,11/09/99,Troyes,Nantes,1,0,H,0,0,D,,,,,,,,,,,
54,F1,12/09/99,Paris SG,Bordeaux,2,1,H,1,0,H,,,,,,,,,,,
55,F1,12/09/99,Rennes,Monaco,2,1,H,1,1,D,,,,,,,,,,,
56,F1,18/09/99,Auxerre,St Etienne,2,1,H,0,0,D,,,,,,,,,,,
57,F1,18/09/99,Bordeaux,Lyon,1,3,A,0,2,A,,,,,,,,,,,
58,F1,19/09/99,Le Havre,Lens,1,1,D,1,1,D,,,,,,,,,,,
59,F1,19/09/99,Marseille,Troyes,1,0,H,1,0,H,,,,,,,,,,,
60,F1,19/09/99,Monaco,Metz,2,2,D,1,0,H,,,,,,,,,,,
61,F1,19/09/99,Nancy,Montpellier,1,2,A,0,1,A,,,,,,,,,,,
62,F1,19/09/99,Nantes,Rennes,3,0,H,2,0,H,,,,,,,,,,,
63,F1,19/09/99,Sedan,Bastia,2,0,H,1,0,H,,,,,,,,,,,
64,F1,19/09/99,Strasbourg,Paris SG,1,1,D,0,0,D,,,,,,,,,,,
65,F1,25/09/99,Bastia,Le Havre,1,1,D,1,1,D,,,,,,,,,,,
66,F1,25/09/99,Bordeaux,Auxerre,1,0,H,1,0,H,,,,,,,,,,,
67,F1,25/09/99,Lyon,Strasbourg,0,0,D,0,0,D,,,,,,,,,,,
68,F1,25/09/99,Metz,Nantes,2,1,H,1,0,H,,,,,,,,,,,
69,F1,25/09/99,Montpellier,Sedan,1,1,D,0,0,D,,,,,,,,,,,
70,F1,25/09/99,Paris SG,Monaco,0,3,A,0,0,D,,,,,,,,,,,
71,F1,25/09/99,Troyes,Nancy,2,0,H,0,0,D,,,,,,,,,,,
72,F1,26/09/99,Lens,St Etienne,0,2,A,0,2,A,,,,,,,,,,,
73,F1,26/09/99,Rennes,Marseille,1,2,A,1,1,D,,,,,,,,,,,
74,F1,02/10/99,Le Havre,Montpellier,2,1,H,0,1,A,,,,,,,,,,,
75,F1,02/10/99,Marseille,Metz,1,1,D,0,0,D,,,,,,,,,,,
76,F1,02/10/99,Nancy,Rennes,3,0,H,0,0,D,,,,,,,,,,,
77,F1,02/10/99,Sedan,Troyes,2,1,H,1,1,D,,,,,,,,,,,
78,F1,02/10/99,St Etienne,Bastia,1,1,D,1,0,H,,,,,,,,,,,
79,F1,02/10/99,Strasbourg,Bordeaux,2,2,D,1,1,D,,,,,,,,,,,
80,F1,03/10/99,Auxerre,Lens,3,2,H,1,1,D,,,,,,,,,,,
81,F1,03/10/99,Monaco,Lyon,1,0,H,1,0,H,,,,,,,,,,,
82,F1,03/10/99,Nantes,Paris SG,0,4,A,0,2,A,,,,,,,,,,,
83,F1,12/10/99,Lyon,Nantes,2,0,H,0,0,D,,,,,,,,,,,
84,F1,12/10/99,Paris SG,Marseille,0,2,A,0,0,D,,,,,,,,,,,
85,F1,13/10/99,Bastia,Lens,2,0,H,0,0,D,,,,,,,,,,,
86,F1,13/10/99,Bordeaux,Monaco,3,2,H,2,1,H,,,,,,,,,,,
87,F1,13/10/99,Metz,Nancy,2,2,D,1,1,D,,,,,,,,,,,
88,F1,13/10/99,Montpellier,St Etienne,0,1,A,0,0,D,,,,,,,,,,,
89,F1,13/10/99,Rennes,Sedan,5,0,H,2,0,H,,,,,,,,,,,
90,F1,13/10/99,Strasbourg,Auxerre,1,3,A,1,3,A,,,,,,,,,,,
91,F1,13/10/99,Troyes,Le Havre,3,1,H,2,0,H,,,,,,,,,,,
92,F1,15/10/99,Marseille,Lyon,0,1,A,0,1,A,,,,,,,,,,,
93,F1,16/10/99,Auxerre,Bastia,3,1,H,2,0,H,,,,,,,,,,,
94,F1,16/10/99,Le Havre,Rennes,0,1,A,0,0,D,,,,,,,,,,,
95,F1,16/10/99,Lens,Montpellier,1,0,H,0,0,D,,,,,,,,,,,
96,F1,16/10/99,Monaco,Strasbourg,3,0,H,1,0,H,,,,,,,,,,,
97,F1,16/10/99,Nancy,Paris SG,1,1,D,1,0,H,,,,,,,,,,,
98,F1,16/10/99,Nantes,Bordeaux,0,1,A,0,1,A,,,,,,,,,,,
99,F1,16/10/99,St Etienne,Troyes,1,0,H,0,0,D,,,,,,,,,,,
100,F1,17/10/99,Sedan,Metz,0,2,A,0,1,A,,,,,,,,,,,
101,F1,20/10/99,Nantes,Monaco,0,3,A,0,1,A,,,,,,,,,,,
102,F1,20/10/99,Sedan,Lyon,2,0,H,1,0,H,,,,,,,,,,,
103,F1,23/10/99,Bordeaux,Marseille,2,1,H,1,1,D,,,,,,,,,,,
104,F1,23/10/99,Rennes,St Etienne,4,1,H,1,1,D,,,,,,,,,,,
105,F1,24/10/99,Lyon,Nancy,2,1,H,1,1,D,,,,,,,,,,,
106,F1,24/10/99,Metz,Le Havre,3,0,H,1,0,H,,,,,,,,,,,
107,F1,24/10/99,Montpellier,Bastia,1,1,D,1,1,D,,,,,,,,,,,
108,F1,24/10/99,Paris SG,Sedan,3,2,H,2,1,H,,,,,,,,,,,
109,F1,24/10/99,Strasbourg,Nantes,3,2,H,1,1,D,,,,,,,,,,,
110,F1,24/10/99,Troyes,Lens,0,1,A,0,0,D,,,,,,,,,,,
111,F1,30/10/99,Auxerre,Montpellier,2,1,H,1,0,H,,,,,,,,,,,
112,F1,30/10/99,Bastia,Troyes,5,0,H,2,0,H,,,,,,,,,,,
113,F1,30/10/99,Le Havre,Paris SG,3,1,H,1,0,H,,,,,,,,,,,
114,F1,30/10/99,Marseille,Strasbourg,4,1,H,2,0,H,,,,,,,,,,,
115,F1,30/10/99,Nancy,Bordeaux,2,2,D,1,0,H,,,,,,,,,,,
116,F1,30/10/99,St Etienne,Metz,2,0,H,1,0,H,,,,,,,,,,,
117,F1,31/10/99,Lens,Rennes,1,1,D,0,1,A,,,,,,,,,,,
118,F1,06/11/99,Bordeaux,Sedan,1,1,D,0,1,A,,,,,,,,,,,
119,F1,06/11/99,Paris SG,St Etienne,2,0,H,1,0,H,,,,,,,,,,,
120,F1,06/11/99,Rennes,Bastia,0,0,D,0,0,D,,,,,,,,,,,
121,F1,06/11/99,Strasbourg,Nancy,0,2,A,0,0,D,,,,,,,,,,,
122,F1,07/11/99,Lyon,Le Havre,3,0,H,1,0,H,,,,,,,,,,,
123,F1,07/11/99,Metz,Lens,0,0,D,0,0,D,,,,,,,,,,,
124,F1,07/11/99,Monaco,Marseille,1,1,D,1,1,D,,,,,,,,,,,
125,F1,07/11/99,Nantes,Auxerre,3,1,H,2,1,H,,,,,,,,,,,
126,F1,07/11/99,Troyes,Montpellier,2,1,H,1,1,D,,,,,,,,,,,
127,F1,09/11/99,Sedan,Strasbourg,2,1,H,2,0,H,,,,,,,,,,,
128,F1,10/11/99,Auxerre,Troyes,0,1,A,0,1,A,,,,,,,,,,,
129,F1,10/11/99,Bastia,Metz,0,0,D,0,0,D,,,,,,,,,,,
130,F1,10/11/99,Le Havre,Bordeaux,3,0,H,2,0,H,,,,,,,,,,,
131,F1,10/11/99,Lens,Paris SG,3,2,H,0,1,A,,,,,,,,,,,
132,F1,10/11/99,Marseille,Nantes,1,1,D,1,1,D,,,,,,,,,,,
133,F1,10/11/99,Montpellier,Rennes,1,2,A,0,1,A,,,,,,,,,,,
134,F1,10/11/99,Nancy,Monaco,1,2,A,0,0,D,,,,,,,,,,,
135,F1,10/11/99,St Etienne,Lyon,1,1,D,1,1,D,,,,,,,,,,,
136,F1,19/11/99,Bordeaux,St Etienne,1,2,A,1,1,D,,,,,,,,,,,
137,F1,19/11/99,Metz,Montpellier,2,2,D,2,0,H,,,,,,,,,,,
138,F1,19/11/99,Paris SG,Bastia,2,0,H,0,0,D,,,,,,,,,,,
139,F1,19/11/99,Rennes,Troyes,2,2,D,1,0,H,,,,,,,,,,,
140,F1,19/11/99,Strasbourg,Le Havre,0,1,A,0,1,A,,,,,,,,,,,
141,F1,20/11/99,Lyon,Lens,1,0,H,0,0,D,,,,,,,,,,,
142,F1,20/11/99,Marseille,Auxerre,0,1,A,0,0,D,,,,,,,,,,,
143,F1,20/11/99,Monaco,Sedan,2,1,H,2,1,H,,,,,,,,,,,
144,F1,20/11/99,Nantes,Nancy,2,0,H,0,0,D,,,,,,,,,,,
145,F1,27/11/99,Le Havre,Monaco,1,4,A,1,1,D,,,,,,,,,,,
146,F1,27/11/99,Montpellier,Paris SG,0,1,A,0,0,D,,,,,,,,,,,
147,F1,27/11/99,Nancy,Marseille,2,2,D,0,0,D,,,,,,,,,,,
148,F1,27/11/99,Rennes,Auxerre,1,0,H,1,0,H,,,,,,,,,,,
149,F1,27/11/99,St Etienne,Strasbourg,0,1,A,0,0,D,,,,,,,,,,,
150,F1,27/11/99,Troyes,Metz,2,2,D,1,0,H,,,,,,,,,,,
151,F1,28/11/99,Bastia,Lyon,3,0,H,1,0,H,,,,,,,,,,,
152,F1,28/11/99,Lens,Bordeaux,3,3,D,2,1,H,,,,,,,,,,,
153,F1,28/11/99,Sedan,Nantes,0,0,D,0,0,D,,,,,,,,,,,
154,F1,01/12/99,Monaco,Auxerre,2,0,H,2,0,H,,,,,,,,,,,
155,F1,03/12/99,Bordeaux,Montpellier,2,0,H,0,0,D,,,,,,,,,,,
156,F1,03/12/99,Lyon,Troyes,1,3,A,1,1,D,,,,,,,,,,,
157,F1,03/12/99,Marseille,Le Havre,2,0,H,0,0,D,,,,,,,,,,,
158,F1,03/12/99,Nancy,Sedan,0,2,A,0,0,D,,,,,,,,,,,
159,F1,03/12/99,Nantes,St Etienne,0,1,A,0,1,A,,,,,,,,,,,
160,F1,03/12/99,Strasbourg,Bastia,2,0,H,2,0,H,,,,,,,,,,,
161,F1,04/12/99,Auxerre,Metz,1,1,D,0,1,A,,,,,,,,,,,
162,F1,04/12/99,Monaco,Lens,2,0,H,2,0,H,,,,,,,,,,,
163,F1,04/12/99,Paris SG,Rennes,1,0,H,1,0,H,,,,,,,,,,,
164,F1,11/12/99,Le Havre,Nancy,0,1,A,0,0,D,,,,,,,,,,,
165,F1,11/12/99,Montpellier,Strasbourg,1,1,D,0,0,D,,,,,,,,,,,
166,F1,11/12/99,Rennes,Lyon,1,2,A,1,1,D,,,,,,,,,,,
167,F1,11/12/99,Sedan,Auxerre,1,1,D,1,1,D,,,,,,,,,,,
168,F1,11/12/99,Troyes,Bordeaux,2,0,H,1,0,H,,,,,,,,,,,
169,F1,12/12/99,Bastia,Monaco,1,0,H,0,0,D,,,,,,,,,,,
170,F1,12/12/99,Metz,Paris SG,1,3,A,0,2,A,,,,,,,,,,,
171,F1,12/12/99,St Etienne,Marseille,5,1,H,4,0,H,,,,,,,,,,,
172,F1,14/12/99,Lens,Nantes,1,2,A,1,1,D,,,,,,,,,,,
173,F1,17/12/99,Auxerre,Paris SG,1,0,H,0,0,D,,,,,,,,,,,
174,F1,17/12/99,Bordeaux,Rennes,1,0,H,0,0,D,,,,,,,,,,,
