Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
2,SP2,29/08/98,Ath Madrid B,Hercules,2,3,A,2,0,H,,,,,,,,,,,
3,SP2,29/08/98,Las Palmas,Albacete,2,1,H,1,1,D,,,,,,,,,,,
4,SP2,29/08/98,Lleida,Leganes,1,4,A,0,3,A,,,,,,,,,,,
5,SP2,29/08/98,Numancia,Merida,2,1,H,1,0,H,,,,,,,,,,,
6,SP2,30/08/98,Compostela,Recreativo,0,0,D,0,0,D,,,,,,,,,,,
7,SP2,30/08/98,Logrones,Badajoz,1,0,H,0,0,D,,,,,,,,,,,
8,SP2,30/08/98,Malaga,Eibar,2,1,H,0,1,A,,,,,,,,,,,
9,SP2,30/08/98,Mallorca B,Barcelona B,4,1,H,2,1,H,,,,,,,,,,,
10,SP2,30/08/98,Sevilla,Ourense,3,0,H,1,0,H,,,,,,,,,,,
11,SP2,30/08/98,Sp Gijon,Toledo,0,0,D,0,0,D,,,,,,,,,,,
12,SP2,30/08/98,Vallecano,Osasuna,1,1,D,1,0,H,,,,,,,,,,,
13,SP2,05/09/98,Barcelona B,Ath Madrid B,1,1,D,0,1,A,,,,,,,,,,,
14,SP2,05/09/98,Hercules,Vallecano,1,1,D,0,1,A,,,,,,,,,,,
15,SP2,05/09/98,Osasuna,Logrones,1,1,D,0,1,A,,,,,,,,,,,
16,SP2,05/09/98,Ourense,Malaga,0,1,A,0,0,D,,,,,,,,,,,
17,SP2,06/09/98,Albacete,Mallorca B,0,2,A,0,2,A,,,,,,,,,,,
18,SP2,06/09/98,Badajoz,Lleida,1,2,A,0,1,A,,,,,,,,,,,
19,SP2,06/09/98,Eibar,Sp Gijon,2,1,H,1,1,D,,,,,,,,,,,
20,SP2,06/09/98,Leganes,Numancia,0,5,A,0,0,D,,,,,,,,,,,
21,SP2,06/09/98,Merida,Compostela,0,1,A,0,0,D,,,,,,,,,,,
22,SP2,06/09/98,Recreativo,Sevilla,0,1,A,0,0,D,,,,,,,,,,,
23,SP2,06/09/98,Toledo,Las Palmas,2,0,H,0,0,D,,,,,,,,,,,
24,SP2,12/09/98,Compostela,Leganes,4,1,H,0,1,A,,,,,,,,,,,
25,SP2,12/09/98,Las Palmas,Eibar,3,0,H,2,0,H,,,,,,,,,,,
26,SP2,12/09/98,Vallecano,Barcelona B,0,0,D,0,0,D,,,,,,,,,,,
27,SP2,13/09/98,Ath Madrid B,Albacete,0,0,D,0,0,D,,,,,,,,,,,
28,SP2,13/09/98,Lleida,Osasuna,1,0,H,0,0,D,,,,,,,,,,,
29,SP2,13/09/98,Logrones,Hercules,2,1,H,1,0,H,,,,,,,,,,,
30,SP2,13/09/98,Malaga,Sp Gijon,1,1,D,1,1,D,,,,,,,,,,,
31,SP2,13/09/98,Numancia,Badajoz,2,1,H,0,1,A,,,,,,,,,,,
32,SP2,13/09/98,Ourense,Recreativo,1,0,H,1,0,H,,,,,,,,,,,
33,SP2,13/09/98,Sevilla,Merida,0,0,D,0,0,D,,,,,,,,,,,
34,SP2,14/09/98,Mallorca B,Toledo,0,1,A,0,1,A,,,,,,,,,,,
35,SP2,19/09/98,Barcelona B,Logrones,1,2,A,1,1,D,,,,,,,,,,,
36,SP2,19/09/98,Eibar,Mallorca B,0,1,A,0,1,A,,,,,,,,,,,
37,SP2,19/09/98,Hercules,Lleida,0,3,A,0,1,A,,,,,,,,,,,
38,SP2,19/09/98,Recreativo,Malaga,2,2,D,1,1,D,,,,,,,,,,,
39,SP2,20/09/98,Albacete,Vallecano,2,2,D,1,1,D,,,,,,,,,,,
40,SP2,20/09/98,Badajoz,Compostela,2,2,D,0,2,A,,,,,,,,,,,
41,SP2,20/09/98,Leganes,Sevilla,0,1,A,0,1,A,,,,,,,,,,,
42,SP2,20/09/98,Merida,Ourense,1,1,D,1,1,D,,,,,,,,,,,
43,SP2,20/09/98,Osasuna,Numancia,0,1,A,0,0,D,,,,,,,,,,,
44,SP2,20/09/98,Sp Gijon,Las Palmas,0,2,A,0,1,A,,,,,,,,,,,
45,SP2,20/09/98,Toledo,Ath Madrid B,2,0,H,1,0,H,,,,,,,,,,,
46,SP2,26/09/98,Compostela,Osasuna,0,2,A,0,0,D,,,,,,,,,,,
47,SP2,26/09/98,Lleida,Barcelona B,2,3,A,2,0,H,,,,,,,,,,,
48,SP2,26/09/98,Vallecano,Toledo,1,1,D,1,0,H,,,,,,,,,,,
49,SP2,27/09/98,Ath Madrid B,Eibar,2,1,H,1,0,H,,,,,,,,,,,
50,SP2,27/09/98,Logrones,Albacete,0,1,A,0,0,D,,,,,,,,,,,
51,SP2,27/09/98,Malaga,Las Palmas,0,0,D,0,0,D,,,,,,,,,,,
52,SP2,27/09/98,Numancia,Hercules,2,0,H,0,0,D,,,,,,,,,,,
53,SP2,27/09/98,Ourense,Leganes,1,0,H,0,0,D,,,,,,,,,,,
54,SP2,27/09/98,Recreativo,Merida,0,0,D,0,0,D,,,,,,,,,,,
55,SP2,27/09/98,Sevilla,Badajoz,0,0,D,0,0,D,,,,,,,,,,,
56,SP2,28/09/98,Mallorca B,Sp Gijon,2,0,H,1,0,H,,,,,,,,,,,
57,SP2,03/10/98,Barcelona B,Numancia,0,4,A,0,0,D,,,,,,,,,,,
58,SP2,03/10/98,Eibar,Vallecano,1,2,A,0,1,A,,,,,,,,,,,
59,SP2,03/10/98,Hercules,Compostela,3,2,H,3,1,H,,,,,,,,,,,
60,SP2,03/10/98,Leganes,Recreativo,1,0,H,0,0,D,,,,,,,,,,,
61,SP2,04/10/98,Albacete,Lleida,0,1,A,0,1,A,,,,,,,,,,,
62,SP2,04/10/98,Badajoz,Ourense,2,0,H,0,0,D,,,,,,,,,,,
63,SP2,04/10/98,Las Palmas,Mallorca B,4,2,H,1,0,H,,,,,,,,,,,
64,SP2,04/10/98,Merida,Malaga,1,4,A,1,2,A,,,,,,,,,,,
65,SP2,04/10/98,Osasuna,Sevilla,2,1,H,1,0,H,,,,,,,,,,,
66,SP2,04/10/98,Sp Gijon,Ath Madrid B,0,3,A,0,1,A,,,,,,,,,,,
67,SP2,04/10/98,Toledo,Logrones,4,1,H,3,0,H,,,,,,,,,,,
68,SP2,10/10/98,Compostela,Barcelona B,2,1,H,1,0,H,,,,,,,,,,,
69,SP2,10/10/98,Logrones,Eibar,1,1,D,1,0,H,,,,,,,,,,,
70,SP2,10/10/98,Sevilla,Hercules,1,0,H,0,0,D,,,,,,,,,,,
71,SP2,10/10/98,Vallecano,Sp Gijon,2,1,H,0,0,D,,,,,,,,,,,
72,SP2,11/10/98,Ath Madrid B,Las Palmas,2,1,H,1,0,H,,,,,,,,,,,
73,SP2,11/10/98,Lleida,Toledo,3,1,H,1,1,D,,,,,,,,,,,
74,SP2,11/10/98,Malaga,Mallorca B,2,1,H,1,0,H,,,,,,,,,,,
75,SP2,11/10/98,Merida,Leganes,2,0,H,2,0,H,,,,,,,,,,,
76,SP2,11/10/98,Numancia,Albacete,1,1,D,1,0,H,,,,,,,,,,,
77,SP2,11/10/98,Ourense,Osasuna,1,4,A,0,2,A,,,,,,,,,,,
78,SP2,11/10/98,Recreativo,Badajoz,1,0,H,0,0,D,,,,,,,,,,,
79,SP2,17/10/98,Barcelona B,Sevilla,2,2,D,0,0,D,,,,,,,,,,,
80,SP2,17/10/98,Las Palmas,Vallecano,3,0,H,1,0,H,,,,,,,,,,,
81,SP2,18/10/98,Albacete,Compostela,1,0,H,1,0,H,,,,,,,,,,,
82,SP2,18/10/98,Badajoz,Merida,0,0,D,0,0,D,,,,,,,,,,,
83,SP2,18/10/98,Eibar,Lleida,1,1,D,0,0,D,,,,,,,,,,,
84,SP2,18/10/98,Hercules,Ourense,0,2,A,0,0,D,,,,,,,,,,,
85,SP2,18/10/98,Leganes,Malaga,0,2,A,0,2,A,,,,,,,,,,,
86,SP2,18/10/98,Osasuna,Recreativo,0,0,D,0,0,D,,,,,,,,,,,
87,SP2,18/10/98,Sp Gijon,Logrones,0,1,A,0,0,D,,,,,,,,,,,
88,SP2,18/10/98,Toledo,Numancia,1,1,D,1,0,H,,,,,,,,,,,
89,SP2,19/10/98,Mallorca B,Ath Madrid B,3,4,A,1,1,D,,,,,,,,,,,
90,SP2,24/10/98,Malaga,Ath Madrid B,0,3,A,0,1,A,,,,,,,,,,,
91,SP2,24/10/98,Ourense,Barcelona B,2,0,H,1,0,H,,,,,,,,,,,
92,SP2,25/10/98,Compostela,Toledo,1,1,D,1,1,D,,,,,,,,,,,
93,SP2,25/10/98,Leganes,Badajoz,1,0,H,0,0,D,,,,,,,,,,,
94,SP2,25/10/98,Lleida,Sp Gijon,0,1,A,0,1,A,,,,,,,,,,,
95,SP2,25/10/98,Logrones,Las Palmas,1,1,D,1,0,H,,,,,,,,,,,
96,SP2,25/10/98,Merida,Osasuna,1,0,H,1,0,H,,,,,,,,,,,
97,SP2,25/10/98,Numancia,Eibar,2,1,H,1,0,H,,,,,,,,,,,
98,SP2,25/10/98,Recreativo,Hercules,1,0,H,1,0,H,,,,,,,,,,,
99,SP2,25/10/98,Sevilla,Albacete,2,1,H,0,1,A,,,,,,,,,,,
100,SP2,25/10/98,Vallecano,Mallorca B,2,1,H,1,1,D,,,,,,,,,,,
101,SP2,31/10/98,Albacete,Ourense,2,1,H,1,1,D,,,,,,,,,,,
102,SP2,31/10/98,Barcelona B,Recreativo,1,2,A,1,0,H,,,,,,,,,,,
103,SP2,31/10/98,Las Palmas,Lleida,0,0,D,0,0,D,,,,,,,,,,,
104,SP2,01/11/98,Ath Madrid B,Vallecano,1,2,A,1,1,D,,,,,,,,,,,
105,SP2,01/11/98,Badajoz,Malaga,2,0,H,1,0,H,,,,,,,,,,,
106,SP2,01/11/98,Eibar,Compostela,1,3,A,0,1,A,,,,,,,,,,,
107,SP2,01/11/98,Hercules,Merida,0,0,D,0,0,D,,,,,,,,,,,
108,SP2,01/11/98,Mallorca B,Logrones,1,1,D,0,0,D,,,,,,,,,,,
109,SP2,01/11/98,Osasuna,Leganes,1,0,H,1,0,H,,,,,,,,,,,
110,SP2,01/11/98,Sp Gijon,Numancia,0,2,A,0,1,A,,,,,,,,,,,
111,SP2,01/11/98,Toledo,Sevilla,2,0,H,0,0,D,,,,,,,,,,,
112,SP2,07/11/98,Compostela,Sp Gijon,2,2,D,1,0,H,,,,,,,,,,,
113,SP2,07/11/98,Lleida,Mallorca B,1,0,H,1,0,H,,,,,,,,,,,
114,SP2,07/11/98,Numancia,Las Palmas,0,0,D,0,0,D,,,,,,,,,,,
115,SP2,07/11/98,Recreativo,Albacete,1,0,H,0,0,D,,,,,,,,,,,
116,SP2,08/11/98,Badajoz,Osasuna,0,1,A,0,1,A,,,,,,,,,,,
117,SP2,08/11/98,Leganes,Hercules,2,2,D,2,2,D,,,,,,,,,,,
118,SP2,08/11/98,Logrones,Ath Madrid B,2,3,A,2,0,H,,,,,,,,,,,
119,SP2,08/11/98,Malaga,Vallecano,1,3,A,1,1,D,,,,,,,,,,,
120,SP2,08/11/98,Merida,Barcelona B,4,2,H,3,0,H,,,,,,,,,,,
121,SP2,08/11/98,Ourense,Toledo,0,1,A,0,0,D,,,,,,,,,,,
122,SP2,08/11/98,Sevilla,Eibar,2,0,H,1,0,H,,,,,,,,,,,
123,SP2,14/11/98,Barcelona B,Leganes,0,2,A,0,2,A,,,,,,,,,,,
124,SP2,14/11/98,Eibar,Ourense,2,1,H,1,0,H,,,,,,,,,,,
125,SP2,14/11/98,Las Palmas,Compostela,1,1,D,1,0,H,,,,,,,,,,,
126,SP2,15/11/98,Albacete,Merida,0,2,A,0,2,A,,,,,,,,,,,
127,SP2,15/11/98,Ath Madrid B,Lleida,2,2,D,1,1,D,,,,,,,,,,,
128,SP2,15/11/98,Hercules,Badajoz,2,0,H,1,0,H,,,,,,,,,,,
129,SP2,15/11/98,Mallorca B,Numancia,0,3,A,0,1,A,,,,,,,,,,,
130,SP2,15/11/98,Osasuna,Malaga,1,0,H,1,0,H,,,,,,,,,,,
131,SP2,15/11/98,Sp Gijon,Sevilla,2,2,D,0,0,D,,,,,,,,,,,
132,SP2,15/11/98,Toledo,Recreativo,1,0,H,1,0,H,,,,,,,,,,,
133,SP2,15/11/98,Vallecano,Logrones,2,1,H,1,0,H,,,,,,,,,,,
134,SP2,21/11/98,Lleida,Vallecano,0,0,D,0,0,D,,,,,,,,,,,
135,SP2,21/11/98,Osasuna,Hercules,0,0,D,0,0,D,,,,,,,,,,,
136,SP2,22/11/98,Badajoz,Barcelona B,1,0,H,1,0,H,,,,,,,,,,,
137,SP2,22/11/98,Compostela,Mallorca B,2,0,H,1,0,H,,,,,,,,,,,
