Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
2,SP1,30/08/97,Real Madrid,Ath Madrid,1,1,D,0,1,A,,,,,,,,,,,
3,SP1,31/08/97,Ath Bilbao,Espanol,1,3,A,1,3,A,,,,,,,,,,,
4,SP1,31/08/97,Barcelona,Sociedad,3,0,H,1,0,H,,,,,,,,,,,
5,SP1,31/08/97,Celta,Zaragoza,2,1,H,0,0,D,,,,,,,,,,,
6,SP1,31/08/97,Compostela,Sp Gijon,2,0,H,1,0,H,,,,,,,,,,,
7,SP1,31/08/97,Mallorca,Valencia,2,1,H,1,0,H,,,,,,,,,,,
8,SP1,31/08/97,Oviedo,Merida,2,0,H,2,0,H,,,,,,,,,,,
9,SP1,31/08/97,Santander,Salamanca,1,0,H,0,0,D,,,,,,,,,,,
10,SP1,31/08/97,Tenerife,La Coruna,0,0,D,0,0,D,,,,,,,,,,,
11,SP1,01/09/97,Valladolid,Betis,1,3,A,1,0,H,,,,,,,,,,,
12,SP1,06/09/97,Ath Madrid,Valladolid,5,0,H,2,0,H,,,,,,,,,,,
13,SP1,06/09/97,Betis,Ath Bilbao,1,1,D,0,0,D,,,,,,,,,,,
14,SP1,07/09/97,Espanol,Celta,1,1,D,0,0,D,,,,,,,,,,,
15,SP1,07/09/97,La Coruna,Mallorca,1,1,D,0,1,A,,,,,,,,,,,
16,SP1,07/09/97,Merida,Compostela,3,3,D,0,3,A,,,,,,,,,,,
17,SP1,07/09/97,Salamanca,Real Madrid,0,2,A,0,2,A,,,,,,,,,,,
18,SP1,07/09/97,Sociedad,Santander,1,0,H,1,0,H,,,,,,,,,,,
19,SP1,07/09/97,Sp Gijon,Tenerife,0,2,A,0,1,A,,,,,,,,,,,
20,SP1,07/09/97,Zaragoza,Oviedo,3,3,D,0,2,A,,,,,,,,,,,
21,SP1,08/09/97,Valencia,Barcelona,0,3,A,0,2,A,,,,,,,,,,,
22,SP1,13/09/97,Ath Bilbao,Ath Madrid,1,0,H,1,0,H,,,,,,,,,,,
23,SP1,13/09/97,Barcelona,La Coruna,2,1,H,1,0,H,,,,,,,,,,,
24,SP1,13/09/97,Real Madrid,Sociedad,2,0,H,1,0,H,,,,,,,,,,,
25,SP1,13/09/97,Valladolid,Salamanca,1,2,A,1,0,H,,,,,,,,,,,
26,SP1,14/09/97,Celta,Betis,2,0,H,1,0,H,,,,,,,,,,,
27,SP1,14/09/97,Compostela,Tenerife,1,2,A,0,1,A,,,,,,,,,,,
28,SP1,14/09/97,Merida,Zaragoza,0,1,A,0,1,A,,,,,,,,,,,
29,SP1,14/09/97,Oviedo,Espanol,1,1,D,0,1,A,,,,,,,,,,,
30,SP1,14/09/97,Santander,Valencia,2,1,H,2,1,H,,,,,,,,,,,
31,SP1,15/09/97,Mallorca,Sp Gijon,6,2,H,2,1,H,,,,,,,,,,,
32,SP1,28/09/97,Ath Madrid,Celta,3,3,D,0,1,A,,,,,,,,,,,
33,SP1,28/09/97,Betis,Oviedo,1,1,D,1,1,D,,,,,,,,,,,
34,SP1,28/09/97,La Coruna,Santander,4,1,H,2,1,H,,,,,,,,,,,
35,SP1,28/09/97,Salamanca,Ath Bilbao,0,0,D,0,0,D,,,,,,,,,,,
36,SP1,28/09/97,Sociedad,Valladolid,3,0,H,1,0,H,,,,,,,,,,,
37,SP1,28/09/97,Sp Gijon,Barcelona,1,4,A,1,2,A,,,,,,,,,,,
38,SP1,28/09/97,Tenerife,Mallorca,1,4,A,1,2,A,,,,,,,,,,,
39,SP1,28/09/97,Valencia,Real Madrid,0,2,A,0,0,D,,,,,,,,,,,
40,SP1,28/09/97,Zaragoza,Compostela,2,2,D,0,0,D,,,,,,,,,,,
41,SP1,29/09/97,Espanol,Merida,0,0,D,0,0,D,,,,,,,,,,,
42,SP1,04/10/97,Ath Bilbao,Sociedad,1,1,D,1,0,H,,,,,,,,,,,
43,SP1,04/10/97,Zaragoza,Espanol,1,1,D,0,0,D,,,,,,,,,,,
44,SP1,05/10/97,Barcelona,Tenerife,3,2,H,2,2,D,,,,,,,,,,,
45,SP1,05/10/97,Celta,Salamanca,4,1,H,3,0,H,,,,,,,,,,,
46,SP1,05/10/97,Compostela,Mallorca,2,2,D,2,1,H,,,,,,,,,,,
47,SP1,05/10/97,Oviedo,Ath Madrid,0,2,A,0,2,A,,,,,,,,,,,
48,SP1,05/10/97,Real Madrid,La Coruna,0,0,D,0,0,D,,,,,,,,,,,
49,SP1,05/10/97,Santander,Sp Gijon,4,1,H,2,0,H,,,,,,,,,,,
50,SP1,05/10/97,Valladolid,Valencia,0,3,A,0,2,A,,,,,,,,,,,
51,SP1,06/10/97,Merida,Betis,1,3,A,1,1,D,,,,,,,,,,,
52,SP1,14/10/97,Mallorca,Barcelona,0,1,A,0,1,A,,,,,,,,,,,
53,SP1,15/10/97,Ath Madrid,Merida,4,0,H,1,0,H,,,,,,,,,,,
54,SP1,15/10/97,Betis,Zaragoza,3,3,D,2,1,H,,,,,,,,,,,
55,SP1,15/10/97,Espanol,Compostela,1,0,H,0,0,D,,,,,,,,,,,
56,SP1,15/10/97,La Coruna,Valladolid,1,3,A,1,3,A,,,,,,,,,,,
57,SP1,15/10/97,Salamanca,Oviedo,0,2,A,0,0,D,,,,,,,,,,,
