Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
2,E0,20/08/94,Arsenal,Man City,3,0,H,,,,,,,,,,,,,,,,,,,,,
3,E0,20/08/94,Chelsea,Norwich,2,0,H,,,,,,,,,,,,,,,,,,,,,
4,E0,20/08/94,Coventry,Wimbledon,1,1,D,,,,,,,,,,,,,,,,,,,,,
5,E0,20/08/94,Crystal Palace,Liverpool,1,6,A,,,,,,,,,,,,,,,,,,,,,
6,E0,20/08/94,Everton,Aston Villa,2,2,D,,,,,,,,,,,,,,,,,,,,,
7,E0,20/08/94,Ipswich,Nott'm Forest,0,1,A,,,,,,,,,,,,,,,,,,,,,
8,E0,20/08/94,Man United,QPR,2,0,H,,,,,,,,,,,,,,,,,,,,,
9,E0,20/08/94,Sheffield Weds,Tottenham,3,4,A,,,,,,,,,,,,,,,,,,,,,
10,E0,20/08/94,Southampton,Blackburn,1,1,D,,,,,,,,,,,,,,,,,,,,,
11,E0,20/08/94,West Ham,Leeds,0,0,D,,,,,,,,,,,,,,,,,,,,,
12,E0,21/08/94,Leicester,Newcastle,1,3,A,,,,,,,,,,,,,,,,,,,,,
13,E0,22/08/94,Nott'm Forest,Man United,1,1,D,,,,,,,,,,,,,,,,,,,,,
14,E0,23/08/94,Blackburn,Leicester,3,0,H,,,,,,,,,,,,,,,,,,,,,
15,E0,23/08/94,Leeds,Arsenal,1,0,H,,,,,,,,,,,,,,,,,,,,,
16,E0,23/08/94,Wimbledon,Ipswich,1,1,D,,,,,,,,,,,,,,,,,,,,,
17,E0,24/08/94,Aston Villa,Southampton,1,1,D,,,,,,,,,,,,,,,,,,,,,
18,E0,24/08/94,Man City,West Ham,3,0,H,,,,,,,,,,,,,,,,,,,,,
19,E0,24/08/94,Newcastle,Coventry,4,0,H,,,,,,,,,,,,,,,,,,,,,
20,E0,24/08/94,Norwich,Crystal Palace,0,0,D,,,,,,,,,,,,,,,,,,,,,
21,E0,24/08/94,QPR,Sheffield Weds,3,2,H,,,,,,,,,,,,,,,,,,,,,
22,E0,24/08/94,Tottenham,Everton,2,1,H,,,,,,,,,,,,,,,,,,,,,
23,E0,27/08/94,Aston Villa,Crystal Palace,1,1,D,,,,,,,,,,,,,,,,,,,,,
24,E0,27/08/94,Blackburn,Coventry,4,0,H,,,,,,,,,,,,,,,,,,,,,
25,E0,27/08/94,Leeds,Chelsea,2,3,A,,,,,,,,,,,,,,,,,,,,,
26,E0,27/08/94,Man City,Everton,4,0,H,,,,,,,,,,,,,,,,,,,,,
27,E0,27/08/94,Newcastle,Southampton,5,1,H,,,,,,,,,,,,,,,,,,,,,
28,E0,27/08/94,Norwich,West Ham,1,0,H,,,,,,,,,,,,,,,,,,,,,
29,E0,27/08/94,Nott'm Forest,Leicester,1,0,H,,,,,,,,,,,,,,,,,,,,,
30,E0,27/08/94,QPR,Ipswich,1,2,A,,,,,,,,,,,,,,,,,,,,,
31,E0,27/08/94,Tottenham,Man United,0,1,A,,,,,,,,,,,,,,,,,,,,,
32,E0,27/08/94,Wimbledon,Sheffield Weds,0,1,A,,,,,,,,,,,,,,,,,,,,,
33,E0,28/08/94,Liverpool,Arsenal,3,0,H,,,,,,,,,,,,,,,,,,,,,
34,E0,29/08/94,Coventry,Aston Villa,0,1,A,,,,,,,,,,,,,,,,,,,,,
35,E0,30/08/94,Crystal Palace,Leeds,1,2,A,,,,,,,,,,,,,,,,,,,,,
36,E0,30/08/94,Everton,Nott'm Forest,1,2,A,,,,,,,,,,,,,,,,,,,,,
37,E0,30/08/94,Ipswich,Tottenham,1,3,A,,,,,,,,,,,,,,,,,,,,,
38,E0,31/08/94,Arsenal,Blackburn,0,0,D,,,,,,,,,,,,,,,,,,,,,
39,E0,31/08/94,Chelsea,Man City,3,0,H,,,,,,,,,,,,,,,,,,,,,
40,E0,31/08/94,Leicester,QPR,1,1,D,,,,,,,,,,,,,,,,,,,,,
41,E0,31/08/94,Man United,Wimbledon,3,0,H,,,,,,,,,,,,,,,,,,,,,
42,E0,31/08/94,Sheffield Weds,Norwich,0,0,D,,,,,,,,,,,,,,,,,,,,,
43,E0,31/08/94,Southampton,Liverpool,0,2,A,,,,,,,,,,,,,,,,,,,,,
44,E0,31/08/94,West Ham,Newcastle,1,3,A,,,,,,,,,,,,,,,,,,,,,
45,E0,10/09/94,Aston Villa,Ipswich,2,0,H,,,,,,,,,,,,,,,,,,,,,
46,E0,10/09/94,Blackburn,Everton,3,0,H,,,,,,,,,,,,,,,,,,,,,
47,E0,10/09/94,Liverpool,West Ham,0,0,D,,,,,,,,,,,,,,,,,,,,,
48,E0,10/09/94,Man City,Crystal Palace,1,1,D,,,,,,,,,,,,,,,,,,,,,
49,E0,10/09/94,Newcastle,Chelsea,4,2,H,,,,,,,,,,,,,,,,,,,,,
50,E0,10/09/94,Norwich,Arsenal,0,0,D,,,,,,,,,,,,,,,,,,,,,
51,E0,10/09/94,Nott'm Forest,Sheffield Weds,4,1,H,,,,,,,,,,,,,,,,,,,,,
52,E0,10/09/94,QPR,Coventry,2,2,D,,,,,,,,,,,,,,,,,,,,,
53,E0,10/09/94,Wimbledon,Leicester,2,1,H,,,,,,,,,,,,,,,,,,,,,
54,E0,11/09/94,Leeds,Man United,2,1,H,,,,,,,,,,,,,,,,,,,,,
55,E0,12/09/94,Tottenham,Southampton,1,2,A,,,,,,,,,,,,,,,,,,,,,
56,E0,17/09/94,Coventry,Leeds,2,1,H,,,,,,,,,,,,,,,,,,,,,
57,E0,17/09/94,Crystal Palace,Wimbledon,0,0,D,,,,,,,,,,,,,,,,,,,,,
58,E0,17/09/94,Everton,QPR,2,2,D,,,,,,,,,,,,,,,,,,,,,
59,E0,17/09/94,Leicester,Tottenham,3,1,H,,,,,,,,,,,,,,,,,,,,,
60,E0,17/09/94,Man United,Liverpool,2,0,H,,,,,,,,,,,,,,,,,,,,,
61,E0,17/09/94,Sheffield Weds,Man City,1,1,D,,,,,,,,,,,,,,,,,,,,,
62,E0,17/09/94,Southampton,Nott'm Forest,1,1,D,,,,,,,,,,,,,,,,,,,,,
63,E0,17/09/94,West Ham,Aston Villa,1,0,H,,,,,,,,,,,,,,,,,,,,,
64,E0,18/09/94,Arsenal,Newcastle,2,3,A,,,,,,,,,,,,,,,,,,,,,
65,E0,18/09/94,Chelsea,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,
66,E0,19/09/94,Ipswich,Norwich,1,2,A,,,,,,,,,,,,,,,,,,,,,
67,E0,24/09/94,Blackburn,Aston Villa,3,1,H,,,,,,,,,,,,,,,,,,,,,
68,E0,24/09/94,Coventry,Southampton,1,3,A,,,,,,,,,,,,,,,,,,,,,
69,E0,24/09/94,Crystal Palace,Chelsea,0,1,A,,,,,,,,,,,,,,,,,,,,,
70,E0,24/09/94,Everton,Leicester,1,1,D,,,,,,,,,,,,,,,,,,,,,
71,E0,24/09/94,Ipswich,Man United,3,2,H,,,,,,,,,,,,,,,,,,,,,
72,E0,24/09/94,Man City,Norwich,2,0,H,,,,,,,,,,,,,,,,,,,,,
73,E0,24/09/94,Newcastle,Liverpool,1,1,D,,,,,,,,,,,,,,,,,,,,,
74,E0,24/09/94,QPR,Wimbledon,0,1,A,,,,,,,,,,,,,,,,,,,,,
75,E0,24/09/94,Tottenham,Nott'm Forest,1,4,A,,,,,,,,,,,,,,,,,,,,,
76,E0,25/09/94,West Ham,Arsenal,0,2,A,,,,,,,,,,,,,,,,,,,,,
77,E0,26/09/94,Sheffield Weds,Leeds,1,1,D,,,,,,,,,,,,,,,,,,,,,
78,E0,01/10/94,Arsenal,Crystal Palace,1,2,A,,,,,,,,,,,,,,,,,,,,,
79,E0,01/10/94,Aston Villa,Newcastle,0,2,A,,,,,,,,,,,,,,,,,,,,,
80,E0,01/10/94,Leeds,Man City,2,0,H,,,,,,,,,,,,,,,,,,,,,
