Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
2,E1,13/08/94,Barnsley,Derby,2,1,H,,,,,,,,,,,,,,,,,,,,,
3,E1,13/08/94,Bristol City,Sunderland,0,0,D,,,,,,,,,,,,,,,,,,,,,
4,E1,13/08/94,Grimsby,Bolton,3,3,D,,,,,,,,,,,,,,,,,,,,,
5,E1,13/08/94,Luton,West Brom,1,1,D,,,,,,,,,,,,,,,,,,,,,
6,E1,13/08/94,Middlesbrough,Burnley,2,0,H,,,,,,,,,,,,,,,,,,,,,
7,E1,13/08/94,Millwall,Southend,3,1,H,,,,,,,,,,,,,,,,,,,,,
8,E1,13/08/94,Oldham,Charlton,5,2,H,,,,,,,,,,,,,,,,,,,,,
9,E1,13/08/94,Portsmouth,Notts County,2,1,H,,,,,,,,,,,,,,,,,,,,,
10,E1,13/08/94,Sheffield United,Watford,3,0,H,,,,,,,,,,,,,,,,,,,,,
11,E1,13/08/94,Stoke,Tranmere,1,0,H,,,,,,,,,,,,,,,,,,,,,
12,E1,13/08/94,Wolves,Reading,1,0,H,,,,,,,,,,,,,,,,,,,,,
13,E1,14/08/94,Swindon,Port Vale,2,0,H,,,,,,,,,,,,,,,,,,,,,
14,E1,20/08/94,Bolton,Bristol City,0,2,A,,,,,,,,,,,,,,,,,,,,,
15,E1,20/08/94,Burnley,Stoke,1,1,D,,,,,,,,,,,,,,,,,,,,,
16,E1,20/08/94,Charlton,Barnsley,2,2,D,,,,,,,,,,,,,,,,,,,,,
17,E1,20/08/94,Derby,Luton,0,0,D,,,,,,,,,,,,,,,,,,,,,
18,E1,20/08/94,Port Vale,Oldham,3,1,H,,,,,,,,,,,,,,,,,,,,,
19,E1,20/08/94,Reading,Portsmouth,0,0,D,,,,,,,,,,,,,,,,,,,,,
20,E1,20/08/94,Southend,Middlesbrough,0,2,A,,,,,,,,,,,,,,,,,,,,,
21,E1,20/08/94,Sunderland,Millwall,1,1,D,,,,,,,,,,,,,,,,,,,,,
22,E1,20/08/94,Tranmere,Swindon,3,2,H,,,,,,,,,,,,,,,,,,,,,
23,E1,20/08/94,Watford,Grimsby,0,0,D,,,,,,,,,,,,,,,,,,,,,
24,E1,21/08/94,Notts County,Wolves,1,1,D,,,,,,,,,,,,,,,,,,,,,
25,E1,27/08/94,Barnsley,Reading,0,2,A,,,,,,,,,,,,,,,,,,,,,
26,E1,27/08/94,Bristol City,Port Vale,0,0,D,,,,,,,,,,,,,,,,,,,,,
27,E1,27/08/94,Grimsby,Tranmere,3,1,H,,,,,,,,,,,,,,,,,,,,,
28,E1,27/08/94,Luton,Southend,2,2,D,,,,,,,,,,,,,,,,,,,,,
29,E1,27/08/94,Middlesbrough,Bolton,1,0,H,,,,,,,,,,,,,,,,,,,,,
30,E1,27/08/94,Millwall,Derby,4,1,H,,,,,,,,,,,,,,,,,,,,,
31,E1,27/08/94,Oldham,Burnley,3,0,H,,,,,,,,,,,,,,,,,,,,,
32,E1,27/08/94,Portsmouth,Charlton,1,1,D,,,,,,,,,,,,,,,,,,,,,
33,E1,27/08/94,Sheffield United,Notts County,1,3,A,,,,,,,,,,,,,,,,,,,,,
34,E1,27/08/94,Stoke,Sunderland,0,1,A,,,,,,,,,,,,,,,,,,,,,
35,E1,27/08/94,Swindon,Watford,1,0,H,,,,,,,,,,,,,,,,,,,,,
36,E1,28/08/94,Wolves,West Brom,2,0,H,,,,,,,,,,,,,,,,,,,,,
37,E1,30/08/94,Bolton,Millwall,1,0,H,,,,,,,,,,,,,,,,,,,,,
38,E1,30/08/94,Burnley,Bristol City,1,1,D,,,,,,,,,,,,,,,,,,,,,
39,E1,30/08/94,Charlton,Sheffield United,1,1,D,,,,,,,,,,,,,,,,,,,,,
40,E1,30/08/94,Notts County,Oldham,1,3,A,,,,,,,,,,,,,,,,,,,,,
41,E1,30/08/94,Port Vale,Barnsley,2,1,H,,,,,,,,,,,,,,,,,,,,,
42,E1,30/08/94,Reading,Stoke,4,0,H,,,,,,,,,,,,,,,,,,,,,
43,E1,30/08/94,Southend,Portsmouth,1,2,A,,,,,,,,,,,,,,,,,,,,,
44,E1,30/08/94,Sunderland,Grimsby,2,2,D,,,,,,,,,,,,,,,,,,,,,
45,E1,30/08/94,Tranmere,Luton,4,2,H,,,,,,,,,,,,,,,,,,,,,
46,E1,30/08/94,Watford,Wolves,2,1,H,,,,,,,,,,,,,,,,,,,,,
47,E1,31/08/94,Derby,Middlesbrough,0,1,A,,,,,,,,,,,,,,,,,,,,,
48,E1,31/08/94,West Brom,Swindon,0,0,D,,,,,,,,,,,,,,,,,,,,,
49,E1,03/09/94,Bolton,Stoke,4,0,H,,,,,,,,,,,,,,,,,,,,,
50,E1,03/09/94,Burnley,Barnsley,0,1,A,,,,,,,,,,,,,,,,,,,,,
51,E1,03/09/94,Charlton,Bristol City,3,2,H,,,,,,,,,,,,,,,,,,,,,
52,E1,03/09/94,Derby,Grimsby,2,1,H,,,,,,,,,,,,,,,,,,,,,
53,E1,03/09/94,Notts County,Swindon,0,1,A,,,,,,,,,,,,,,,,,,,,,
54,E1,03/09/94,Port Vale,Luton,0,1,A,,,,,,,,,,,,,,,,,,,,,
55,E1,03/09/94,Reading,Millwall,0,0,D,,,,,,,,,,,,,,,,,,,,,
56,E1,03/09/94,Southend,Oldham,1,0,H,,,,,,,,,,,,,,,,,,,,,
