Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
2,E2,12/08/95,Bradford,Bournemouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
3,E2,12/08/95,Bristol City,Blackpool,1,1,D,,,,,,,,,,,,,,,,,,,,,
4,E2,12/08/95,Burnley,Rotherham,2,1,H,,,,,,,,,,,,,,,,,,,,,
5,E2,12/08/95,Carlisle,Bristol Rvs,1,2,A,,,,,,,,,,,,,,,,,,,,,
6,E2,12/08/95,Hull,Swindon,0,1,A,,,,,,,,,,,,,,,,,,,,,
7,E2,12/08/95,Oxford,Chesterfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
8,E2,12/08/95,Peterboro,Brighton,3,1,H,,,,,,,,,,,,,,,,,,,,,
9,E2,12/08/95,Swansea,Shrewsbury,3,1,H,,,,,,,,,,,,,,,,,,,,,
10,E2,12/08/95,Walsall,Stockport,0,2,A,,,,,,,,,,,,,,,,,,,,,
11,E2,12/08/95,Wrexham,Notts County,1,1,D,,,,,,,,,,,,,,,,,,,,,
12,E2,12/08/95,Wycombe,Crewe,1,1,D,,,,,,,,,,,,,,,,,,,,,
13,E2,12/08/95,York,Brentford,2,2,D,,,,,,,,,,,,,,,,,,,,,
14,E2,19/08/95,Blackpool,Wrexham,2,0,H,,,,,,,,,,,,,,,,,,,,,
15,E2,19/08/95,Bournemouth,Peterboro,3,0,H,,,,,,,,,,,,,,,,,,,,,
16,E2,19/08/95,Brentford,Oxford,1,0,H,,,,,,,,,,,,,,,,,,,,,
17,E2,19/08/95,Brighton,Bradford,0,0,D,,,,,,,,,,,,,,,,,,,,,
18,E2,19/08/95,Bristol Rvs,Swansea,2,2,D,,,,,,,,,,,,,,,,,,,,,
19,E2,19/08/95,Chesterfield,Carlisle,3,0,H,,,,,,,,,,,,,,,,,,,,,
20,E2,19/08/95,Notts County,Wycombe,2,0,H,,,,,,,,,,,,,,,,,,,,,
21,E2,19/08/95,Rotherham,Hull,1,1,D,,,,,,,,,,,,,,,,,,,,,
22,E2,19/08/95,Shrewsbury,Walsall,0,2,A,,,,,,,,,,,,,,,,,,,,,
23,E2,19/08/95,Stockport,Burnley,0,0,D,,,,,,,,,,,,,,,,,,,,,
24,E2,19/08/95,Swindon,York,3,0,H,,,,,,,,,,,,,,,,,,,,,
25,E2,26/08/95,Bradford,Shrewsbury,3,1,H,,,,,,,,,,,,,,,,,,,,,
26,E2,26/08/95,Bristol City,Stockport,1,0,H,,,,,,,,,,,,,,,,,,,,,
27,E2,26/08/95,Burnley,Brentford,1,0,H,,,,,,,,,,,,,,,,,,,,,
28,E2,26/08/95,Carlisle,Swindon,0,1,A,,,,,,,,,,,,,,,,,,,,,
29,E2,26/08/95,Hull,Blackpool,2,1,H,,,,,,,,,,,,,,,,,,,,,
30,E2,26/08/95,Oxford,Rotherham,1,1,D,,,,,,,,,,,,,,,,,,,,,
31,E2,26/08/95,Peterboro,Notts County,0,1,A,,,,,,,,,,,,,,,,,,,,,
32,E2,26/08/95,Swansea,Chesterfield,3,2,H,,,,,,,,,,,,,,,,,,,,,
33,E2,26/08/95,Walsall,Bristol Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
34,E2,26/08/95,Wrexham,Brighton,1,1,D,,,,,,,,,,,,,,,,,,,,,
35,E2,26/08/95,Wycombe,Bournemouth,1,2,A,,,,,,,,,,,,,,,,,,,,,
36,E2,26/08/95,York,Crewe,2,3,A,,,,,,,,,,,,,,,,,,,,,
37,E2,29/08/95,Blackpool,Peterboro,2,1,H,,,,,,,,,,,,,,,,,,,,,
38,E2,29/08/95,Bournemouth,Wrexham,1,1,D,,,,,,,,,,,,,,,,,,,,,
39,E2,29/08/95,Brentford,Hull,1,0,H,,,,,,,,,,,,,,,,,,,,,
40,E2,29/08/95,Brighton,Wycombe,1,2,A,,,,,,,,,,,,,,,,,,,,,
41,E2,29/08/95,Bristol Rvs,Burnley,1,0,H,,,,,,,,,,,,,,,,,,,,,
42,E2,29/08/95,Chesterfield,York,2,1,H,,,,,,,,,,,,,,,,,,,,,
43,E2,29/08/95,Crewe,Walsall,1,0,H,,,,,,,,,,,,,,,,,,,,,
44,E2,29/08/95,Notts County,Bradford,0,2,A,,,,,,,,,,,,,,,,,,,,,
45,E2,29/08/95,Rotherham,Carlisle,2,2,D,,,,,,,,,,,,,,,,,,,,,
46,E2,29/08/95,Shrewsbury,Bristol City,4,1,H,,,,,,,,,,,,,,,,,,,,,
47,E2,29/08/95,Stockport,Swansea,2,0,H,,,,,,,,,,,,,,,,,,,,,
48,E2,30/08/95,Swindon,Oxford,1,1,D,,,,,,,,,,,,,,,,,,,,,
49,E2,01/09/95,Swansea,Carlisle,1,1,D,,,,,,,,,,,,,,,,,,,,,
50,E2,02/09/95,Bournemouth,Rotherham,2,1,H,,,,,,,,,,,,,,,,,,,,,
51,E2,02/09/95,Bradford,Wycombe,0,4,A,,,,,,,,,,,,,,,,,,,,,
52,E2,02/09/95,Brentford,Swindon,0,2,A,,,,,,,,,,,,,,,,,,,,,
53,E2,02/09/95,Brighton,Notts County,1,0,H,,,,,,,,,,,,,,,,,,,,,
54,E2,02/09/95,Bristol Rvs,Wrexham,1,2,A,,,,,,,,,,,,,,,,,,,,,
55,E2,02/09/95,Chesterfield,Hull,0,0,D,,,,,,,,,,,,,,,,,,,,,
56,E2,02/09/95,Peterboro,Bristol City,1,1,D,,,,,,,,,,,,,,,,,,,,,
57,E2,02/09/95,Shrewsbury,Blackpool,0,2,A,,,,,,,,,,,,,,,,,,,,,
58,E2,02/09/95,Stockport,Crewe,1,1,D,,,,,,,,,,,,,,,,,,,,,
59,E2,03/09/95,Oxford,York,2,0,H,,,,,,,,,,,,,,,,,,,,,
60,E2,06/09/95,Burnley,Walsall,1,1,D,,,,,,,,,,,,,,,,,,,,,
61,E2,09/09/95,Blackpool,Stockport,0,1,A,,,,,,,,,,,,,,,,,,,,,
62,E2,09/09/95,Bristol City,Brighton,0,1,A,,,,,,,,,,,,,,,,,,,,,
63,E2,09/09/95,Carlisle,Burnley,2,0,H,,,,,,,,,,,,,,,,,,,,,
64,E2,09/09/95,Crewe,Shrewsbury,3,0,H,,,,,,,,,,,,,,,,,,,,,
65,E2,09/09/95,Hull,Oxford,0,0,D,,,,,,,,,,,,,,,,,,,,,
66,E2,09/09/95,Notts County,Bournemouth,2,0,H,,,,,,,,,,,,,,,,,,,,,
67,E2,09/09/95,Rotherham,Brentford,1,0,H,,,,,,,,,,,,,,,,,,,,,
68,E2,09/09/95,Swindon,Chesterfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
69,E2,09/09/95,Walsall,Swansea,4,1,H,,,,,,,,,,,,,,,,,,,,,
70,E2,09/09/95,Wrexham,Bradford,1,2,A,,,,,,,,,,,,,,,,,,,,,
71,E2,09/09/95,Wycombe,Peterboro,1,1,D,,,,,,,,,,,,,,,,,,,,,
72,E2,09/09/95,York,Bristol Rvs,0,1,A,,,,,,,,,,,,,,,,,,,,,
73,E2,12/09/95,Blackpool,Bournemouth,2,1,H,,,,,,,,,,,,,,,,,,,,,
74,E2,12/09/95,Bristol City,Brentford,0,0,D,,,,,,,,,,,,,,,,,,,,,
75,E2,12/09/95,Carlisle,Peterboro,1,1,D,,,,,,,,,,,,,,,,,,,,,
76,E2,12/09/95,Crewe,Brighton,3,1,H,,,,,,,,,,,,,,,,,,,,,
77,E2,12/09/95,Hull,Swansea,0,0,D,,,,,,,,,,,,,,,,,,,,,
78,E2,12/09/95,Notts County,Stockport,1,0,H,,,,,,,,,,,,,,,,,,,,,
79,E2,12/09/95,Rotherham,Bristol Rvs,1,0,H,,,,,,,,,,,,,,,,,,,,,
80,E2,12/09/95,Walsall,Oxford,2,2,D,,,,,,,,,,,,,,,,,,,,,
81,E2,12/09/95,Wrexham,Shrewsbury,1,1,D,,,,,,,,,,,,,,,,,,,,,
82,E2,12/09/95,Wycombe,Chesterfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
