Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
2,E1,08/08/98,Barnsley,West Brom,2,2,D,1,2,A,,,,,,,,,,,
3,E1,08/08/98,Bradford,Stockport,1,2,A,0,1,A,,,,,,,,,,,
4,E1,08/08/98,Bristol City,Oxford,2,2,D,2,1,H,,,,,,,,,,,
5,E1,08/08/98,Bury,Huddersfield,1,0,H,1,0,H,,,,,,,,,,,
6,E1,08/08/98,Crystal Palace,Bolton,2,2,D,0,1,A,,,,,,,,,,,
7,E1,08/08/98,Norwich,Crewe,2,1,H,2,1,H,,,,,,,,,,,
8,E1,08/08/98,Port Vale,Birmingham,0,2,A,0,1,A,,,,,,,,,,,
9,E1,08/08/98,Portsmouth,Watford,1,2,A,1,0,H,,,,,,,,,,,
10,E1,08/08/98,Sheffield United,Swindon,2,1,H,1,0,H,,,,,,,,,,,
11,E1,08/08/98,Sunderland,QPR,1,0,H,0,0,D,,,,,,,,,,,
12,E1,08/08/98,Wolves,Tranmere,2,0,H,1,0,H,,,,,,,,,,,
13,E1,09/08/98,Grimsby,Ipswich,0,0,D,0,0,D,,,,,,,,,,,
14,E1,15/08/98,Bolton,Grimsby,2,0,H,0,0,D,,,,,,,,,,,
15,E1,15/08/98,Crewe,Barnsley,3,1,H,1,0,H,,,,,,,,,,,
16,E1,15/08/98,Huddersfield,Port Vale,2,1,H,1,0,H,,,,,,,,,,,
17,E1,15/08/98,Ipswich,Bury,0,0,D,0,0,D,,,,,,,,,,,
18,E1,15/08/98,Oxford,Wolves,0,2,A,0,1,A,,,,,,,,,,,
19,E1,15/08/98,QPR,Bristol City,1,1,D,0,1,A,,,,,,,,,,,
20,E1,15/08/98,Stockport,Norwich,0,2,A,0,1,A,,,,,,,,,,,
21,E1,15/08/98,Swindon,Sunderland,1,1,D,1,0,H,,,,,,,,,,,
22,E1,15/08/98,Tranmere,Portsmouth,1,1,D,1,1,D,,,,,,,,,,,
23,E1,15/08/98,Watford,Bradford,1,0,H,0,0,D,,,,,,,,,,,
24,E1,15/08/98,West Brom,Sheffield United,4,1,H,2,1,H,,,,,,,,,,,
25,E1,16/08/98,Birmingham,Crystal Palace,3,1,H,2,0,H,,,,,,,,,,,
26,E1,21/08/98,Barnsley,Stockport,1,1,D,1,0,H,,,,,,,,,,,
27,E1,22/08/98,Bristol City,Watford,1,4,A,0,1,A,,,,,,,,,,,
28,E1,22/08/98,Bury,Crewe,1,0,H,1,0,H,,,,,,,,,,,
29,E1,22/08/98,Crystal Palace,Oxford,2,0,H,2,0,H,,,,,,,,,,,
30,E1,22/08/98,Grimsby,Huddersfield,1,0,H,0,0,D,,,,,,,,,,,
31,E1,22/08/98,Norwich,QPR,4,2,H,3,2,H,,,,,,,,,,,
32,E1,22/08/98,Port Vale,West Brom,0,3,A,0,0,D,,,,,,,,,,,
33,E1,22/08/98,Portsmouth,Ipswich,0,0,D,0,0,D,,,,,,,,,,,
34,E1,22/08/98,Sheffield United,Birmingham,0,2,A,0,0,D,,,,,,,,,,,
35,E1,22/08/98,Sunderland,Tranmere,5,0,H,2,0,H,,,,,,,,,,,
36,E1,22/08/98,Wolves,Swindon,1,0,H,1,0,H,,,,,,,,,,,
37,E1,23/08/98,Bradford,Bolton,2,2,D,1,1,D,,,,,,,,,,,
38,E1,25/08/98,Sunderland,Watford,4,1,H,3,1,H,,,,,,,,,,,
39,E1,28/08/98,Crewe,Bradford,2,1,H,2,1,H,,,,,,,,,,,
40,E1,28/08/98,Watford,Wolves,0,2,A,0,1,A,,,,,,,,,,,
41,E1,29/08/98,Birmingham,Barnsley,0,0,D,0,0,D,,,,,,,,,,,
42,E1,29/08/98,Bolton,Sheffield United,2,2,D,2,0,H,,,,,,,,,,,
43,E1,29/08/98,Huddersfield,Portsmouth,3,3,D,1,1,D,,,,,,,,,,,
44,E1,29/08/98,Ipswich,Sunderland,0,2,A,0,2,A,,,,,,,,,,,
45,E1,29/08/98,Oxford,Grimsby,0,0,D,0,0,D,,,,,,,,,,,
46,E1,29/08/98,QPR,Bury,0,0,D,0,0,D,,,,,,,,,,,
47,E1,29/08/98,Stockport,Crystal Palace,1,1,D,0,1,A,,,,,,,,,,,
48,E1,29/08/98,Swindon,Port Vale,1,1,D,0,1,A,,,,,,,,,,,
49,E1,29/08/98,Tranmere,Bristol City,1,1,D,1,1,D,,,,,,,,,,,
50,E1,29/08/98,West Brom,Norwich,2,0,H,0,0,D,,,,,,,,,,,
51,E1,31/08/98,Barnsley,Oxford,1,0,H,1,0,H,,,,,,,,,,,
52,E1,31/08/98,Bradford,Birmingham,2,1,H,0,0,D,,,,,,,,,,,
53,E1,31/08/98,Bristol City,Huddersfield,1,2,A,1,0,H,,,,,,,,,,,
54,E1,31/08/98,Bury,Swindon,3,0,H,0,0,D,,,,,,,,,,,
55,E1,31/08/98,Grimsby,West Brom,5,1,H,4,0,H,,,,,,,,,,,
56,E1,31/08/98,Port Vale,Ipswich,0,3,A,0,1,A,,,,,,,,,,,
57,E1,31/08/98,Portsmouth,QPR,3,0,H,1,0,H,,,,,,,,,,,
58,E1,31/08/98,Sheffield United,Crewe,3,1,H,1,1,D,,,,,,,,,,,
59,E1,31/08/98,Wolves,Stockport,2,2,D,2,1,H,,,,,,,,,,,
60,E1,05/09/98,Birmingham,Bury,1,0,H,1,0,H,,,,,,,,,,,
61,E1,05/09/98,Huddersfield,Sheffield United,1,0,H,0,0,D,,,,,,,,,,,
62,E1,05/09/98,Stockport,Grimsby,2,0,H,0,0,D,,,,,,,,,,,
63,E1,05/09/98,Swindon,Bristol City,3,2,H,3,0,H,,,,,,,,,,,
64,E1,06/09/98,Oxford,Portsmouth,3,0,H,2,0,H,,,,,,,,,,,
65,E1,08/09/98,Barnsley,Norwich,1,3,A,1,0,H,,,,,,,,,,,
66,E1,08/09/98,Birmingham,Stockport,2,0,H,0,0,D,,,,,,,,,,,
67,E1,08/09/98,Bury,Portsmouth,2,1,H,2,1,H,,,,,,,,,,,
68,E1,08/09/98,Crewe,Crystal Palace,0,1,A,0,0,D,,,,,,,,,,,
69,E1,08/09/98,Huddersfield,Watford,2,0,H,2,0,H,,,,,,,,,,,
70,E1,08/09/98,Ipswich,Bradford,3,0,H,1,0,H,,,,,,,,,,,
71,E1,08/09/98,Port Vale,Wolves,2,1,H,1,0,H,,,,,,,,,,,
72,E1,08/09/98,QPR,Tranmere,0,0,D,0,0,D,,,,,,,,,,,
73,E1,08/09/98,Sheffield United,Grimsby,3,2,H,0,1,A,,,,,,,,,,,
74,E1,08/09/98,Sunderland,Bristol City,1,1,D,1,0,H,,,,,,,,,,,
75,E1,08/09/98,West Brom,Bolton,2,3,A,1,2,A,,,,,,,,,,,
76,E1,09/09/98,Swindon,Oxford,4,1,H,1,1,D,,,,,,,,,,,
77,E1,11/09/98,Tranmere,Huddersfield,2,3,A,0,2,A,,,,,,,,,,,
78,E1,12/09/98,Bolton,Birmingham,3,1,H,2,1,H,,,,,,,,,,,
79,E1,12/09/98,Bradford,Sheffield United,2,2,D,2,2,D,,,,,,,,,,,
80,E1,12/09/98,Crystal Palace,Port Vale,0,1,A,0,0,D,,,,,,,,,,,
81,E1,12/09/98,Grimsby,Barnsley,1,2,A,0,1,A,,,,,,,,,,,
82,E1,12/09/98,Oxford,Ipswich,3,3,D,1,1,D,,,,,,,,,,,
83,E1,12/09/98,Portsmouth,Swindon,5,2,H,2,0,H,,,,,,,,,,,
84,E1,12/09/98,Stockport,Crewe,1,1,D,0,1,A,,,,,,,,,,,
85,E1,12/09/98,Watford,QPR,2,1,H,1,0,H,,,,,,,,,,,
86,E1,12/09/98,Wolves,Sunderland,1,1,D,0,0,D,,,,,,,,,,,
87,E1,13/09/98,Bristol City,West Brom,1,3,A,0,2,A,,,,,,,,,,,
88,E1,13/09/98,Norwich,Bury,0,0,D,0,0,D,,,,,,,,,,,
89,E1,19/09/98,Barnsley,Crystal Palace,4,0,H,2,0,H,,,,,,,,,,,
90,E1,19/09/98,Birmingham,Grimsby,0,1,A,0,0,D,,,,,,,,,,,
91,E1,19/09/98,Bury,Tranmere,0,0,D,0,0,D,,,,,,,,,,,
92,E1,19/09/98,Crewe,Bolton,4,4,D,2,3,A,,,,,,,,,,,
93,E1,19/09/98,Huddersfield,Wolves,2,1,H,1,0,H,,,,,,,,,,,
94,E1,19/09/98,Ipswich,Bristol City,3,1,H,2,0,H,,,,,,,,,,,
95,E1,19/09/98,Port Vale,Portsmouth,0,2,A,0,0,D,,,,,,,,,,,
96,E1,19/09/98,QPR,Stockport,2,0,H,0,0,D,,,,,,,,,,,
97,E1,19/09/98,Sheffield United,Norwich,2,1,H,1,0,H,,,,,,,,,,,
98,E1,19/09/98,Sunderland,Oxford,7,0,H,3,0,H,,,,,,,,,,,
99,E1,19/09/98,Swindon,Watford,1,4,A,1,2,A,,,,,,,,,,,
100,E1,20/09/98,West Brom,Bradford,0,2,A,0,2,A,,,,,,,,,,,
101,E1,25/09/98,Tranmere,Swindon,0,0,D,0,0,D,,,,,,,,,,,
102,E1,26/09/98,Bolton,Huddersfield,3,0,H,3,0,H,,,,,,,,,,,
103,E1,26/09/98,Bradford,Barnsley,2,1,H,0,0,D,,,,,,,,,,,
104,E1,26/09/98,Bristol City,Crewe,5,2,H,3,0,H,,,,,,,,,,,
105,E1,26/09/98,Grimsby,Port Vale,2,2,D,0,2,A,,,,,,,,,,,
106,E1,26/09/98,Norwich,Birmingham,2,0,H,0,0,D,,,,,,,,,,,
107,E1,26/09/98,Oxford,QPR,4,1,H,1,0,H,,,,,,,,,,,
108,E1,26/09/98,Portsmouth,Sunderland,1,1,D,1,0,H,,,,,,,,,,,
109,E1,26/09/98,Stockport,West Brom,2,2,D,0,2,A,,,,,,,,,,,
110,E1,26/09/98,Watford,Ipswich,1,0,H,1,0,H,,,,,,,,,,,
111,E1,26/09/98,Wolves,Bury,1,0,H,0,0,D,,,,,,,,,,,
112,E1,27/09/98,Crystal Palace,Sheffield United,1,0,H,0,0,D,,,,,,,,,,,
113,E1,29/09/98,Bolton,Swindon,2,1,H,0,0,D,,,,,,,,,,,
114,E1,29/09/98,Bradford,Port Vale,4,0,H,1,0,H,,,,,,,,,,,
115,E1,29/09/98,Bristol City,Barnsley,1,1,D,0,0,D,,,,,,,,,,,
116,E1,29/09/98,Grimsby,Crewe,1,1,D,1,1,D,,,,,,,,,,,
117,E1,29/09/98,Norwich,Sunderland,2,2,D,2,1,H,,,,,,,,,,,
118,E1,29/09/98,Oxford,West Brom,3,0,H,2,0,H,,,,,,,,,,,
119,E1,29/09/98,Portsmouth,Birmingham,0,1,A,0,0,D,,,,,,,,,,,
120,E1,29/09/98,Stockport,Huddersfield,1,1,D,1,1,D,,,,,,,,,,,
121,E1,29/09/98,Tranmere,Ipswich,0,2,A,0,1,A,,,,,,,,,,,
122,E1,29/09/98,Watford,Sheffield United,1,1,D,1,0,H,,,,,,,,,,,
123,E1,29/09/98,Wolves,QPR,1,2,A,0,2,A,,,,,,,,,,,
124,E1,30/09/98,Crystal Palace,Bury,4,2,H,1,2,A,,,,,,,,,,,
125,E1,03/10/98,Barnsley,Bolton,2,2,D,1,2,A,,,,,,,,,,,
126,E1,03/10/98,Birmingham,Tranmere,2,2,D,1,2,A,,,,,,,,,,,
127,E1,03/10/98,Bury,Bristol City,0,1,A,0,0,D,,,,,,,,,,,
128,E1,03/10/98,Crewe,Wolves,0,0,D,0,0,D,,,,,,,,,,,
129,E1,03/10/98,Huddersfield,Oxford,2,0,H,2,0,H,,,,,,,,,,,
130,E1,03/10/98,Ipswich,Crystal Palace,3,0,H,1,0,H,,,,,,,,,,,
131,E1,03/10/98,Port Vale,Norwich,1,0,H,0,0,D,,,,,,,,,,,
132,E1,03/10/98,QPR,Grimsby,1,2,A,1,1,D,,,,,,,,,,,
133,E1,03/10/98,Sheffield United,Portsmouth,2,1,H,1,0,H,,,,,,,,,,,
134,E1,03/10/98,Sunderland,Bradford,0,0,D,0,0,D,,,,,,,,,,,
135,E1,03/10/98,Swindon,Stockport,2,3,A,1,2,A,,,,,,,,,,,
136,E1,04/10/98,West Brom,Watford,4,1,H,2,1,H,,,,,,,,,,,
137,E1,09/10/98,Bradford,Bury,3,0,H,1,0,H,,,,,,,,,,,
138,E1,09/10/98,Swindon,Huddersfield,3,0,H,3,0,H,,,,,,,,,,,
139,E1,10/10/98,Bristol City,Portsmouth,2,2,D,1,1,D,,,,,,,,,,,
140,E1,10/10/98,Oxford,Tranmere,1,2,A,1,1,D,,,,,,,,,,,
141,E1,10/10/98,Watford,Birmingham,1,1,D,0,1,A,,,,,,,,,,,
142,E1,11/10/98,Barnsley,Port Vale,0,2,A,0,0,D,,,,,,,,,,,
143,E1,17/10/98,Birmingham,Crewe,3,1,H,2,1,H,,,,,,,,,,,
144,E1,17/10/98,Bolton,Oxford,1,1,D,1,1,D,,,,,,,,,,,
145,E1,17/10/98,Bury,Stockport,1,1,D,0,0,D,,,,,,,,,,,
146,E1,17/10/98,Crystal Palace,Norwich,5,1,H,2,1,H,,,,,,,,,,,
147,E1,17/10/98,Grimsby,Bradford,2,0,H,1,0,H,,,,,,,,,,,
148,E1,17/10/98,Huddersfield,QPR,2,0,H,1,0,H,,,,,,,,,,,
149,E1,17/10/98,Ipswich,Swindon,1,0,H,1,0,H,,,,,,,,,,,
150,E1,17/10/98,Port Vale,Bristol City,3,2,H,1,0,H,,,,,,,,,,,
151,E1,17/10/98,Portsmouth,Wolves,1,0,H,0,0,D,,,,,,,,,,,
152,E1,17/10/98,Sheffield United,Barnsley,1,1,D,0,1,A,,,,,,,,,,,
153,E1,17/10/98,Tranmere,Watford,3,2,H,2,1,H,,,,,,,,,,,
154,E1,18/10/98,West Brom,Sunderland,2,3,A,2,0,H,,,,,,,,,,,
155,E1,20/10/98,Birmingham,Swindon,1,1,D,0,0,D,,,,,,,,,,,
156,E1,20/10/98,Bolton,Watford,1,2,A,1,1,D,,,,,,,,,,,
157,E1,20/10/98,Bury,Oxford,1,0,H,0,0,D,,,,,,,,,,,
158,E1,20/10/98,Crystal Palace,Wolves,3,2,H,1,0,H,,,,,,,,,,,
159,E1,20/10/98,Grimsby,Bristol City,2,1,H,0,1,A,,,,,,,,,,,
160,E1,20/10/98,Ipswich,Norwich,0,1,A,0,0,D,,,,,,,,,,,
