Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
2,E2,13/08/94,Blackpool,Huddersfield,1,4,A,,,,,,,,,,,,,,,,,,,,,
3,E2,13/08/94,Chester,Bradford,1,4,A,,,,,,,,,,,,,,,,,,,,,
4,E2,13/08/94,Leyton Orient,Birmingham,2,1,H,,,,,,,,,,,,,,,,,,,,,
5,E2,13/08/94,Oxford,Hull,4,0,H,,,,,,,,,,,,,,,,,,,,,
6,E2,13/08/94,Peterboro,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
7,E2,13/08/94,Plymouth,Brentford,1,5,A,,,,,,,,,,,,,,,,,,,,,
8,E2,13/08/94,Rotherham,Shrewsbury,0,4,A,,,,,,,,,,,,,,,,,,,,,
9,E2,13/08/94,Stockport,Cardiff,4,1,H,,,,,,,,,,,,,,,,,,,,,
10,E2,13/08/94,Swansea,Brighton,1,1,D,,,,,,,,,,,,,,,,,,,,,
11,E2,13/08/94,Wrexham,Bournemouth,2,0,H,,,,,,,,,,,,,,,,,,,,,
12,E2,13/08/94,Wycombe,Cambridge,3,0,H,,,,,,,,,,,,,,,,,,,,,
13,E2,13/08/94,York,Crewe,1,2,A,,,,,,,,,,,,,,,,,,,,,
14,E2,20/08/94,Birmingham,Chester,1,0,H,,,,,,,,,,,,,,,,,,,,,
15,E2,20/08/94,Bournemouth,Blackpool,1,2,A,,,,,,,,,,,,,,,,,,,,,
16,E2,20/08/94,Bradford,Leyton Orient,2,0,H,,,,,,,,,,,,,,,,,,,,,
17,E2,20/08/94,Brentford,Peterboro,0,1,A,,,,,,,,,,,,,,,,,,,,,
18,E2,20/08/94,Brighton,Plymouth,1,1,D,,,,,,,,,,,,,,,,,,,,,
19,E2,20/08/94,Bristol Rvs,York,3,1,H,,,,,,,,,,,,,,,,,,,,,
20,E2,20/08/94,Cambridge,Stockport,3,4,A,,,,,,,,,,,,,,,,,,,,,
21,E2,20/08/94,Cardiff,Oxford,1,3,A,,,,,,,,,,,,,,,,,,,,,
22,E2,20/08/94,Crewe,Rotherham,3,1,H,,,,,,,,,,,,,,,,,,,,,
23,E2,20/08/94,Huddersfield,Wycombe,0,1,A,,,,,,,,,,,,,,,,,,,,,
24,E2,20/08/94,Hull,Swansea,0,2,A,,,,,,,,,,,,,,,,,,,,,
25,E2,20/08/94,Shrewsbury,Wrexham,2,2,D,,,,,,,,,,,,,,,,,,,,,
26,E2,27/08/94,Blackpool,Shrewsbury,2,1,H,,,,,,,,,,,,,,,,,,,,,
27,E2,27/08/94,Chester,Huddersfield,1,2,A,,,,,,,,,,,,,,,,,,,,,
28,E2,27/08/94,Leyton Orient,Hull,1,1,D,,,,,,,,,,,,,,,,,,,,,
29,E2,27/08/94,Oxford,Cambridge,1,0,H,,,,,,,,,,,,,,,,,,,,,
30,E2,27/08/94,Peterboro,Crewe,1,5,A,,,,,,,,,,,,,,,,,,,,,
31,E2,27/08/94,Plymouth,Bradford,1,5,A,,,,,,,,,,,,,,,,,,,,,
32,E2,27/08/94,Rotherham,Bournemouth,4,0,H,,,,,,,,,,,,,,,,,,,,,
33,E2,27/08/94,Stockport,Brentford,0,1,A,,,,,,,,,,,,,,,,,,,,,
34,E2,27/08/94,Swansea,Birmingham,0,2,A,,,,,,,,,,,,,,,,,,,,,
35,E2,27/08/94,Wrexham,Brighton,2,1,H,,,,,,,,,,,,,,,,,,,,,
36,E2,27/08/94,Wycombe,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
37,E2,27/08/94,York,Cardiff,1,1,D,,,,,,,,,,,,,,,,,,,,,
38,E2,30/08/94,Birmingham,Wycombe,0,1,A,,,,,,,,,,,,,,,,,,,,,
39,E2,30/08/94,Bournemouth,Peterboro,0,3,A,,,,,,,,,,,,,,,,,,,,,
40,E2,30/08/94,Bradford,Oxford,0,2,A,,,,,,,,,,,,,,,,,,,,,
41,E2,30/08/94,Brentford,Rotherham,2,0,H,,,,,,,,,,,,,,,,,,,,,
42,E2,30/08/94,Cambridge,Chester,2,1,H,,,,,,,,,,,,,,,,,,,,,
43,E2,30/08/94,Cardiff,Wrexham,0,0,D,,,,,,,,,,,,,,,,,,,,,
44,E2,30/08/94,Crewe,Stockport,2,1,H,,,,,,,,,,,,,,,,,,,,,
45,E2,30/08/94,Huddersfield,Leyton Orient,2,1,H,,,,,,,,,,,,,,,,,,,,,
46,E2,30/08/94,Hull,Plymouth,2,0,H,,,,,,,,,,,,,,,,,,,,,
47,E2,31/08/94,Brighton,York,1,0,H,,,,,,,,,,,,,,,,,,,,,
48,E2,31/08/94,Bristol Rvs,Blackpool,0,0,D,,,,,,,,,,,,,,,,,,,,,
49,E2,03/09/94,Birmingham,Plymouth,4,2,H,,,,,,,,,,,,,,,,,,,,,
50,E2,03/09/94,Bournemouth,York,1,4,A,,,,,,,,,,,,,,,,,,,,,
51,E2,03/09/94,Bradford,Wycombe,2,1,H,,,,,,,,,,,,,,,,,,,,,
52,E2,03/09/94,Brentford,Wrexham,0,2,A,,,,,,,,,,,,,,,,,,,,,
53,E2,03/09/94,Brighton,Leyton Orient,1,0,H,,,,,,,,,,,,,,,,,,,,,
54,E2,03/09/94,Bristol Rvs,Stockport,2,2,D,,,,,,,,,,,,,,,,,,,,,
55,E2,03/09/94,Cambridge,Rotherham,2,1,H,,,,,,,,,,,,,,,,,,,,,
56,E2,03/09/94,Cardiff,Swansea,1,1,D,,,,,,,,,,,,,,,,,,,,,
57,E2,03/09/94,Crewe,Blackpool,4,3,H,,,,,,,,,,,,,,,,,,,,,
58,E2,03/09/94,Huddersfield,Oxford,3,3,D,,,,,,,,,,,,,,,,,,,,,
59,E2,03/09/94,Hull,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
60,E2,03/09/94,Shrewsbury,Peterboro,2,2,D,,,,,,,,,,,,,,,,,,,,,
61,E2,06/09/94,Shrewsbury,Swansea,3,3,D,,,,,,,,,,,,,,,,,,,,,
62,E2,10/09/94,Blackpool,Cardiff,2,1,H,,,,,,,,,,,,,,,,,,,,,
63,E2,10/09/94,Chester,Brighton,1,2,A,,,,,,,,,,,,,,,,,,,,,
64,E2,10/09/94,Leyton Orient,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
65,E2,10/09/94,Oxford,Birmingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
66,E2,10/09/94,Peterboro,Hull,2,1,H,,,,,,,,,,,,,,,,,,,,,
67,E2,10/09/94,Plymouth,Huddersfield,0,3,A,,,,,,,,,,,,,,,,,,,,,
68,E2,10/09/94,Rotherham,Bristol Rvs,0,3,A,,,,,,,,,,,,,,,,,,,,,
69,E2,10/09/94,Stockport,Bournemouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
70,E2,10/09/94,Swansea,Bradford,0,0,D,,,,,,,,,,,,,,,,,,,,,
71,E2,10/09/94,Wrexham,Crewe,1,0,H,,,,,,,,,,,,,,,,,,,,,
72,E2,10/09/94,Wycombe,Brentford,4,3,H,,,,,,,,,,,,,,,,,,,,,
73,E2,10/09/94,York,Shrewsbury,3,0,H,,,,,,,,,,,,,,,,,,,,,
74,E2,13/09/94,Blackpool,Brighton,2,2,D,,,,,,,,,,,,,,,,,,,,,
75,E2,13/09/94,Chester,Cardiff,0,2,A,,,,,,,,,,,,,,,,,,,,,
76,E2,13/09/94,Leyton Orient,Bournemouth,3,2,H,,,,,,,,,,,,,,,,,,,,,
77,E2,13/09/94,Oxford,Crewe,2,1,H,,,,,,,,,,,,,,,,,,,,,
78,E2,13/09/94,Peterboro,Huddersfield,2,2,D,,,,,,,,,,,,,,,,,,,,,
79,E2,13/09/94,Plymouth,Cambridge,0,0,D,,,,,,,,,,,,,,,,,,,,,
80,E2,13/09/94,Rotherham,Birmingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
81,E2,13/09/94,Stockport,Shrewsbury,2,1,H,,,,,,,,,,,,,,,,,,,,,
82,E2,13/09/94,Swansea,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
83,E2,13/09/94,Wrexham,Bradford,0,1,A,,,,,,,,,,,,,,,,,,,,,
84,E2,13/09/94,Wycombe,Hull,1,2,A,,,,,,,,,,,,,,,,,,,,,
85,E2,13/09/94,York,Brentford,2,1,H,,,,,,,,,,,,,,,,,,,,,
86,E2,17/09/94,Bournemouth,Chester,1,1,D,,,,,,,,,,,,,,,,,,,,,
87,E2,17/09/94,Bradford,York,0,0,D,,,,,,,,,,,,,,,,,,,,,
88,E2,17/09/94,Brentford,Blackpool,3,2,H,,,,,,,,,,,,,,,,,,,,,
89,E2,17/09/94,Brighton,Oxford,1,1,D,,,,,,,,,,,,,,,,,,,,,
90,E2,17/09/94,Bristol Rvs,Wrexham,4,2,H,,,,,,,,,,,,,,,,,,,,,
91,E2,17/09/94,Cambridge,Swansea,1,3,A,,,,,,,,,,,,,,,,,,,,,
92,E2,17/09/94,Cardiff,Plymouth,0,1,A,,,,,,,,,,,,,,,,,,,,,
93,E2,17/09/94,Crewe,Wycombe,1,2,A,,,,,,,,,,,,,,,,,,,,,
94,E2,17/09/94,Huddersfield,Stockport,2,1,H,,,,,,,,,,,,,,,,,,,,,
95,E2,17/09/94,Hull,Rotherham,0,2,A,,,,,,,,,,,,,,,,,,,,,
96,E2,17/09/94,Shrewsbury,Leyton Orient,3,0,H,,,,,,,,,,,,,,,,,,,,,
97,E2,18/09/94,Birmingham,Peterboro,4,0,H,,,,,,,,,,,,,,,,,,,,,
98,E2,24/09/94,Birmingham,Hull,2,2,D,,,,,,,,,,,,,,,,,,,,,
99,E2,24/09/94,Blackpool,Wrexham,2,1,H,,,,,,,,,,,,,,,,,,,,,
100,E2,24/09/94,Bournemouth,Cardiff,3,2,H,,,,,,,,,,,,,,,,,,,,,
101,E2,24/09/94,Bradford,Huddersfield,3,4,A,,,,,,,,,,,,,,,,,,,,,
102,E2,24/09/94,Brighton,Cambridge,2,0,H,,,,,,,,,,,,,,,,,,,,,
103,E2,24/09/94,Crewe,Brentford,0,2,A,,,,,,,,,,,,,,,,,,,,,
104,E2,24/09/94,Oxford,Leyton Orient,3,2,H,,,,,,,,,,,,,,,,,,,,,
105,E2,24/09/94,Peterboro,Rotherham,2,2,D,,,,,,,,,,,,,,,,,,,,,
106,E2,24/09/94,Plymouth,Chester,1,0,H,,,,,,,,,,,,,,,,,,,,,
107,E2,24/09/94,Shrewsbury,Bristol Rvs,1,0,H,,,,,,,,,,,,,,,,,,,,,
108,E2,24/09/94,Stockport,Wycombe,4,1,H,,,,,,,,,,,,,,,,,,,,,
109,E2,24/09/94,Swansea,York,0,0,D,,,,,,,,,,,,,,,,,,,,,
110,E2,01/10/94,Brentford,Shrewsbury,1,0,H,,,,,,,,,,,,,,,,,,,,,
111,E2,01/10/94,Bristol Rvs,Crewe,2,2,D,,,,,,,,,,,,,,,,,,,,,
112,E2,01/10/94,Cambridge,Bradford,4,1,H,,,,,,,,,,,,,,,,,,,,,
113,E2,01/10/94,Cardiff,Peterboro,1,2,A,,,,,,,,,,,,,,,,,,,,,
114,E2,01/10/94,Chester,Oxford,2,0,H,,,,,,,,,,,,,,,,,,,,,
115,E2,01/10/94,Huddersfield,Brighton,3,0,H,,,,,,,,,,,,,,,,,,,,,
116,E2,01/10/94,Hull,Bournemouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
117,E2,01/10/94,Leyton Orient,Plymouth,0,2,A,,,,,,,,,,,,,,,,,,,,,
118,E2,01/10/94,Rotherham,Blackpool,0,2,A,,,,,,,,,,,,,,,,,,,,,
119,E2,01/10/94,Wrexham,Birmingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
120,E2,01/10/94,Wycombe,Swansea,1,0,H,,,,,,,,,,,,,,,,,,,,,
121,E2,01/10/94,York,Stockport,2,4,A,,,,,,,,,,,,,,,,,,,,,
122,E2,08/10/94,Birmingham,Huddersfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
123,E2,08/10/94,Bradford,Brighton,2,1,H,,,,,,,,,,,,,,,,,,,,,
124,E2,08/10/94,Brentford,Bristol Rvs,3,0,H,,,,,,,,,,,,,,,,,,,,,
125,E2,08/10/94,Cambridge,Wrexham,1,2,A,,,,,,,,,,,,,,,,,,,,,
126,E2,08/10/94,Cardiff,Crewe,1,2,A,,,,,,,,,,,,,,,,,,,,,
127,E2,08/10/94,Chester,Swansea,2,2,D,,,,,,,,,,,,,,,,,,,,,
128,E2,08/10/94,Hull,Blackpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
129,E2,08/10/94,Oxford,Plymouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
130,E2,08/10/94,Shrewsbury,Bournemouth,3,0,H,,,,,,,,,,,,,,,,,,,,,
131,E2,08/10/94,Stockport,Rotherham,1,0,H,,,,,,,,,,,,,,,,,,,,,
132,E2,08/10/94,Wycombe,Leyton Orient,2,1,H,,,,,,,,,,,,,,,,,,,,,
133,E2,08/10/94,York,Peterboro,1,1,D,,,,,,,,,,,,,,,,,,,,,
134,E2,15/10/94,Blackpool,Bradford,2,0,H,,,,,,,,,,,,,,,,,,,,,
135,E2,15/10/94,Bournemouth,Brentford,0,1,A,,,,,,,,,,,,,,,,,,,,,
136,E2,15/10/94,Brighton,Birmingham,0,1,A,,,,,,,,,,,,,,,,,,,,,
137,E2,15/10/94,Bristol Rvs,Cardiff,2,2,D,,,,,,,,,,,,,,,,,,,,,
138,E2,15/10/94,Crewe,Shrewsbury,1,0,H,,,,,,,,,,,,,,,,,,,,,
139,E2,15/10/94,Huddersfield,Cambridge,3,1,H,,,,,,,,,,,,,,,,,,,,,
140,E2,15/10/94,Leyton Orient,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
141,E2,15/10/94,Peterboro,Stockport,0,1,A,,,,,,,,,,,,,,,,,,,,,
142,E2,15/10/94,Plymouth,Wycombe,2,2,D,,,,,,,,,,,,,,,,,,,,,
143,E2,15/10/94,Rotherham,York,2,1,H,,,,,,,,,,,,,,,,,,,,,
144,E2,15/10/94,Swansea,Oxford,1,3,A,,,,,,,,,,,,,,,,,,,,,
145,E2,15/10/94,Wrexham,Hull,2,2,D,,,,,,,,,,,,,,,,,,,,,
146,E2,22/10/94,Blackpool,Swansea,2,1,H,,,,,,,,,,,,,,,,,,,,,
147,E2,22/10/94,Bournemouth,Bradford,2,3,A,,,,,,,,,,,,,,,,,,,,,
148,E2,22/10/94,Brentford,Birmingham,1,2,A,,,,,,,,,,,,,,,,,,,,,
149,E2,22/10/94,Bristol Rvs,Brighton,3,0,H,,,,,,,,,,,,,,,,,,,,,
150,E2,22/10/94,Cardiff,Cambridge,3,1,H,,,,,,,,,,,,,,,,,,,,,
151,E2,22/10/94,Crewe,Huddersfield,3,3,D,,,,,,,,,,,,,,,,,,,,,
152,E2,22/10/94,Peterboro,Wycombe,1,3,A,,,,,,,,,,,,,,,,,,,,,
153,E2,22/10/94,Rotherham,Leyton Orient,2,0,H,,,,,,,,,,,,,,,,,,,,,
154,E2,22/10/94,Shrewsbury,Hull,2,3,A,,,,,,,,,,,,,,,,,,,,,
155,E2,22/10/94,Stockport,Plymouth,2,4,A,,,,,,,,,,,,,,,,,,,,,
156,E2,22/10/94,Wrexham,Oxford,3,2,H,,,,,,,,,,,,,,,,,,,,,
157,E2,22/10/94,York,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
158,E2,29/10/94,Birmingham,Bristol Rvs,2,0,H,,,,,,,,,,,,,,,,,,,,,
159,E2,29/10/94,Brighton,Rotherham,1,1,D,,,,,,,,,,,,,,,,,,,,,
160,E2,29/10/94,Cambridge,Brentford,0,0,D,,,,,,,,,,,,,,,,,,,,,
161,E2,29/10/94,Huddersfield,Bournemouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
162,E2,29/10/94,Hull,Crewe,7,1,H,,,,,,,,,,,,,,,,,,,,,
163,E2,29/10/94,Leyton Orient,Stockport,0,1,A,,,,,,,,,,,,,,,,,,,,,
164,E2,29/10/94,Oxford,Shrewsbury,0,0,D,,,,,,,,,,,,,,,,,,,,,
165,E2,29/10/94,Plymouth,Blackpool,0,2,A,,,,,,,,,,,,,,,,,,,,,
166,E2,29/10/94,Swansea,Peterboro,2,0,H,,,,,,,,,,,,,,,,,,,,,
167,E2,29/10/94,Wycombe,York,0,0,D,,,,,,,,,,,,,,,,,,,,,
168,E2,30/10/94,Bradford,Cardiff,2,3,A,,,,,,,,,,,,,,,,,,,,,
169,E2,30/10/94,Chester,Wrexham,1,1,D,,,,,,,,,,,,,,,,,,,,,
