Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
2,E0,14/08/93,Arsenal,Coventry,0,3,A,,,,,,,,,,,,,,,,,,,,,
3,E0,14/08/93,Aston Villa,QPR,4,1,H,,,,,,,,,,,,,,,,,,,,,
4,E0,14/08/93,Chelsea,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,
5,E0,14/08/93,Liverpool,Sheffield Weds,2,0,H,,,,,,,,,,,,,,,,,,,,,
6,E0,14/08/93,Man City,Leeds,1,1,D,,,,,,,,,,,,,,,,,,,,,
7,E0,14/08/93,Newcastle,Tottenham,0,1,A,,,,,,,,,,,,,,,,,,,,,
8,E0,14/08/93,Oldham,Ipswich,0,3,A,,,,,,,,,,,,,,,,,,,,,
9,E0,14/08/93,Sheffield United,Swindon,3,1,H,,,,,,,,,,,,,,,,,,,,,
10,E0,14/08/93,Southampton,Everton,0,2,A,,,,,,,,,,,,,,,,,,,,,
11,E0,14/08/93,West Ham,Wimbledon,0,2,A,,,,,,,,,,,,,,,,,,,,,
12,E0,15/08/93,Norwich,Man United,0,2,A,,,,,,,,,,,,,,,,,,,,,
13,E0,16/08/93,Tottenham,Arsenal,0,1,A,,,,,,,,,,,,,,,,,,,,,
14,E0,17/08/93,Everton,Man City,1,0,H,,,,,,,,,,,,,,,,,,,,,
15,E0,17/08/93,Ipswich,Southampton,1,0,H,,,,,,,,,,,,,,,,,,,,,
16,E0,17/08/93,Leeds,West Ham,1,0,H,,,,,,,,,,,,,,,,,,,,,
17,E0,17/08/93,Wimbledon,Chelsea,1,1,D,,,,,,,,,,,,,,,,,,,,,
18,E0,18/08/93,Blackburn,Norwich,2,3,A,,,,,,,,,,,,,,,,,,,,,
19,E0,18/08/93,Coventry,Newcastle,2,1,H,,,,,,,,,,,,,,,,,,,,,
20,E0,18/08/93,Man United,Sheffield United,3,0,H,,,,,,,,,,,,,,,,,,,,,
21,E0,18/08/93,QPR,Liverpool,1,3,A,,,,,,,,,,,,,,,,,,,,,
22,E0,18/08/93,Sheffield Weds,Aston Villa,0,0,D,,,,,,,,,,,,,,,,,,,,,
23,E0,18/08/93,Swindon,Oldham,0,1,A,,,,,,,,,,,,,,,,,,,,,
24,E0,21/08/93,Blackburn,Oldham,1,0,H,,,,,,,,,,,,,,,,,,,,,
25,E0,21/08/93,Coventry,West Ham,1,1,D,,,,,,,,,,,,,,,,,,,,,
26,E0,21/08/93,Everton,Sheffield United,4,2,H,,,,,,,,,,,,,,,,,,,,,
27,E0,21/08/93,Ipswich,Chelsea,1,0,H,,,,,,,,,,,,,,,,,,,,,
28,E0,21/08/93,Leeds,Norwich,0,4,A,,,,,,,,,,,,,,,,,,,,,
29,E0,21/08/93,Man United,Newcastle,1,1,D,,,,,,,,,,,,,,,,,,,,,
30,E0,21/08/93,QPR,Southampton,2,1,H,,,,,,,,,,,,,,,,,,,,,
31,E0,21/08/93,Sheffield Weds,Arsenal,0,1,A,,,,,,,,,,,,,,,,,,,,,
32,E0,21/08/93,Tottenham,Man City,1,0,H,,,,,,,,,,,,,,,,,,,,,
33,E0,21/08/93,Wimbledon,Aston Villa,2,2,D,,,,,,,,,,,,,,,,,,,,,
34,E0,22/08/93,Swindon,Liverpool,0,5,A,,,,,,,,,,,,,,,,,,,,,
35,E0,23/08/93,Aston Villa,Man United,1,2,A,,,,,,,,,,,,,,,,,,,,,
36,E0,24/08/93,Arsenal,Leeds,2,1,H,,,,,,,,,,,,,,,,,,,,,
37,E0,24/08/93,Man City,Blackburn,0,2,A,,,,,,,,,,,,,,,,,,,,,
38,E0,24/08/93,Oldham,Coventry,3,3,D,,,,,,,,,,,,,,,,,,,,,
39,E0,24/08/93,Sheffield United,Wimbledon,2,1,H,,,,,,,,,,,,,,,,,,,,,
40,E0,25/08/93,Chelsea,QPR,2,0,H,,,,,,,,,,,,,,,,,,,,,
41,E0,25/08/93,Liverpool,Tottenham,1,2,A,,,,,,,,,,,,,,,,,,,,,
42,E0,25/08/93,Newcastle,Everton,1,0,H,,,,,,,,,,,,,,,,,,,,,
43,E0,25/08/93,Norwich,Ipswich,1,0,H,,,,,,,,,,,,,,,,,,,,,
44,E0,25/08/93,Southampton,Swindon,5,1,H,,,,,,,,,,,,,,,,,,,,,
45,E0,25/08/93,West Ham,Sheffield Weds,2,0,H,,,,,,,,,,,,,,,,,,,,,
46,E0,27/08/93,Man City,Coventry,1,1,D,,,,,,,,,,,,,,,,,,,,,
47,E0,28/08/93,Arsenal,Everton,2,0,H,,,,,,,,,,,,,,,,,,,,,
48,E0,28/08/93,Aston Villa,Tottenham,1,0,H,,,,,,,,,,,,,,,,,,,,,
49,E0,28/08/93,Chelsea,Sheffield Weds,1,1,D,,,,,,,,,,,,,,,,,,,,,
50,E0,28/08/93,Liverpool,Leeds,2,0,H,,,,,,,,,,,,,,,,,,,,,
51,E0,28/08/93,Norwich,Swindon,0,0,D,,,,,,,,,,,,,,,,,,,,,
52,E0,28/08/93,Oldham,Wimbledon,1,1,D,,,,,,,,,,,,,,,,,,,,,
53,E0,28/08/93,Sheffield United,Ipswich,1,1,D,,,,,,,,,,,,,,,,,,,,,
54,E0,28/08/93,Southampton,Man United,1,3,A,,,,,,,,,,,,,,,,,,,,,
55,E0,28/08/93,West Ham,QPR,0,4,A,,,,,,,,,,,,,,,,,,,,,
56,E0,29/08/93,Newcastle,Blackburn,1,1,D,,,,,,,,,,,,,,,,,,,,,
57,E0,30/08/93,Leeds,Oldham,1,0,H,,,,,,,,,,,,,,,,,,,,,
58,E0,31/08/93,Everton,Aston Villa,0,1,A,,,,,,,,,,,,,,,,,,,,,
59,E0,31/08/93,Ipswich,Newcastle,1,1,D,,,,,,,,,,,,,,,,,,,,,
60,E0,31/08/93,Wimbledon,Southampton,1,0,H,,,,,,,,,,,,,,,,,,,,,
61,E0,01/09/93,Blackburn,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,
62,E0,01/09/93,Coventry,Liverpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
63,E0,01/09/93,Man United,West Ham,3,0,H,,,,,,,,,,,,,,,,,,,,,
64,E0,01/09/93,QPR,Sheffield United,2,1,H,,,,,,,,,,,,,,,,,,,,,
65,E0,01/09/93,Sheffield Weds,Norwich,3,3,D,,,,,,,,,,,,,,,,,,,,,
66,E0,01/09/93,Swindon,Man City,1,3,A,,,,,,,,,,,,,,,,,,,,,
67,E0,01/09/93,Tottenham,Chelsea,1,1,D,,,,,,,,,,,,,,,,,,,,,
68,E0,11/09/93,Arsenal,Ipswich,4,0,H,,,,,,,,,,,,,,,,,,,,,
69,E0,11/09/93,Aston Villa,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,
70,E0,11/09/93,Chelsea,Man United,1,0,H,,,,,,,,,,,,,,,,,,,,,
71,E0,11/09/93,Man City,QPR,3,0,H,,,,,,,,,,,,,,,,,,,,,
72,E0,11/09/93,Norwich,Wimbledon,0,1,A,,,,,,,,,,,,,,,,,,,,,
73,E0,11/09/93,Oldham,Everton,0,1,A,,,,,,,,,,,,,,,,,,,,,
74,E0,11/09/93,Sheffield United,Tottenham,2,2,D,,,,,,,,,,,,,,,,,,,,,
75,E0,11/09/93,Southampton,Leeds,0,2,A,,,,,,,,,,,,,,,,,,,,,
76,E0,11/09/93,West Ham,Swindon,0,0,D,,,,,,,,,,,,,,,,,,,,,
77,E0,12/09/93,Liverpool,Blackburn,0,1,A,,,,,,,,,,,,,,,,,,,,,
78,E0,13/09/93,Newcastle,Sheffield Weds,4,2,H,,,,,,,,,,,,,,,,,,,,,
79,E0,18/09/93,Blackburn,West Ham,0,2,A,,,,,,,,,,,,,,,,,,,,,
80,E0,18/09/93,Coventry,Chelsea,1,1,D,,,,,,,,,,,,,,,,,,,,,
81,E0,18/09/93,Everton,Liverpool,2,0,H,,,,,,,,,,,,,,,,,,,,,
82,E0,18/09/93,Ipswich,Aston Villa,1,2,A,,,,,,,,,,,,,,,,,,,,,
83,E0,18/09/93,Leeds,Sheffield United,2,1,H,,,,,,,,,,,,,,,,,,,,,
84,E0,18/09/93,QPR,Norwich,2,2,D,,,,,,,,,,,,,,,,,,,,,
85,E0,18/09/93,Sheffield Weds,Southampton,2,0,H,,,,,,,,,,,,,,,,,,,,,
86,E0,18/09/93,Swindon,Newcastle,2,2,D,,,,,,,,,,,,,,,,,,,,,
87,E0,18/09/93,Tottenham,Oldham,5,0,H,,,,,,,,,,,,,,,,,,,,,
88,E0,19/09/93,Man United,Arsenal,1,0,H,,,,,,,,,,,,,,,,,,,,,
89,E0,20/09/93,Wimbledon,Man City,1,0,H,,,,,,,,,,,,,,,,,,,,,
90,E0,25/09/93,Arsenal,Southampton,1,0,H,,,,,,,,,,,,,,,,,,,,,
91,E0,25/09/93,Blackburn,Sheffield Weds,1,1,D,,,,,,,,,,,,,,,,,,,,,
92,E0,25/09/93,Chelsea,Liverpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
93,E0,25/09/93,Coventry,Leeds,0,2,A,,,,,,,,,,,,,,,,,,,,,
94,E0,25/09/93,Everton,Norwich,1,5,A,,,,,,,,,,,,,,,,,,,,,
95,E0,25/09/93,Man United,Swindon,4,2,H,,,,,,,,,,,,,,,,,,,,,
96,E0,25/09/93,Newcastle,West Ham,2,0,H,,,,,,,,,,,,,,,,,,,,,
