Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
2,E1,12/08/95,Birmingham,Ipswich,3,1,H,,,,,,,,,,,,,,,,,,,,,
3,E1,12/08/95,Crystal Palace,Barnsley,4,3,H,,,,,,,,,,,,,,,,,,,,,
4,E1,12/08/95,Millwall,Grimsby,2,1,H,,,,,,,,,,,,,,,,,,,,,
5,E1,12/08/95,Oldham,Huddersfield,3,0,H,,,,,,,,,,,,,,,,,,,,,
6,E1,12/08/95,Portsmouth,Southend,4,2,H,,,,,,,,,,,,,,,,,,,,,
7,E1,12/08/95,Stoke,Reading,1,1,D,,,,,,,,,,,,,,,,,,,,,
8,E1,12/08/95,Sunderland,Leicester,1,2,A,,,,,,,,,,,,,,,,,,,,,
9,E1,12/08/95,Tranmere,Wolves,2,2,D,,,,,,,,,,,,,,,,,,,,,
10,E1,12/08/95,Watford,Sheffield United,2,1,H,,,,,,,,,,,,,,,,,,,,,
11,E1,12/08/95,West Brom,Charlton,1,0,H,,,,,,,,,,,,,,,,,,,,,
12,E1,13/08/95,Derby,Port Vale,0,0,D,,,,,,,,,,,,,,,,,,,,,
13,E1,13/08/95,Luton,Norwich,1,3,A,,,,,,,,,,,,,,,,,,,,,
14,E1,19/08/95,Barnsley,Oldham,2,1,H,,,,,,,,,,,,,,,,,,,,,
15,E1,19/08/95,Charlton,Birmingham,3,1,H,,,,,,,,,,,,,,,,,,,,,
16,E1,19/08/95,Grimsby,Portsmouth,2,1,H,,,,,,,,,,,,,,,,,,,,,
17,E1,19/08/95,Huddersfield,Watford,1,0,H,,,,,,,,,,,,,,,,,,,,,
18,E1,19/08/95,Ipswich,Crystal Palace,1,0,H,,,,,,,,,,,,,,,,,,,,,
19,E1,19/08/95,Leicester,Stoke,2,3,A,,,,,,,,,,,,,,,,,,,,,
20,E1,19/08/95,Norwich,Sunderland,0,0,D,,,,,,,,,,,,,,,,,,,,,
21,E1,19/08/95,Port Vale,Millwall,0,1,A,,,,,,,,,,,,,,,,,,,,,
22,E1,19/08/95,Reading,Derby,3,2,H,,,,,,,,,,,,,,,,,,,,,
23,E1,19/08/95,Sheffield United,Tranmere,0,2,A,,,,,,,,,,,,,,,,,,,,,
24,E1,19/08/95,Southend,Luton,0,1,A,,,,,,,,,,,,,,,,,,,,,
25,E1,20/08/95,Wolves,West Brom,1,1,D,,,,,,,,,,,,,,,,,,,,,
26,E1,26/08/95,Birmingham,Norwich,3,1,H,,,,,,,,,,,,,,,,,,,,,
27,E1,26/08/95,Crystal Palace,Charlton,1,1,D,,,,,,,,,,,,,,,,,,,,,
28,E1,26/08/95,Derby,Grimsby,1,1,D,,,,,,,,,,,,,,,,,,,,,
29,E1,26/08/95,Luton,Leicester,1,1,D,,,,,,,,,,,,,,,,,,,,,
30,E1,26/08/95,Millwall,Southend,0,0,D,,,,,,,,,,,,,,,,,,,,,
31,E1,26/08/95,Oldham,Sheffield United,2,1,H,,,,,,,,,,,,,,,,,,,,,
32,E1,26/08/95,Portsmouth,Reading,0,0,D,,,,,,,,,,,,,,,,,,,,,
33,E1,26/08/95,Sunderland,Wolves,2,0,H,,,,,,,,,,,,,,,,,,,,,
34,E1,26/08/95,Tranmere,Huddersfield,3,1,H,,,,,,,,,,,,,,,,,,,,,
35,E1,26/08/95,Watford,Barnsley,2,3,A,,,,,,,,,,,,,,,,,,,,,
36,E1,26/08/95,West Brom,Ipswich,0,0,D,,,,,,,,,,,,,,,,,,,,,
37,E1,27/08/95,Stoke,Port Vale,0,1,A,,,,,,,,,,,,,,,,,,,,,
38,E1,29/08/95,Barnsley,Tranmere,2,1,H,,,,,,,,,,,,,,,,,,,,,
39,E1,29/08/95,Charlton,Watford,2,1,H,,,,,,,,,,,,,,,,,,,,,
40,E1,29/08/95,Grimsby,Luton,0,0,D,,,,,,,,,,,,,,,,,,,,,
41,E1,29/08/95,Reading,Millwall,1,2,A,,,,,,,,,,,,,,,,,,,,,
42,E1,29/08/95,Sheffield United,Crystal Palace,2,3,A,,,,,,,,,,,,,,,,,,,,,
43,E1,29/08/95,Southend,West Brom,2,1,H,,,,,,,,,,,,,,,,,,,,,
44,E1,30/08/95,Huddersfield,Birmingham,4,2,H,,,,,,,,,,,,,,,,,,,,,
45,E1,30/08/95,Ipswich,Stoke,4,1,H,,,,,,,,,,,,,,,,,,,,,
46,E1,30/08/95,Leicester,Portsmouth,4,2,H,,,,,,,,,,,,,,,,,,,,,
47,E1,30/08/95,Norwich,Oldham,2,1,H,,,,,,,,,,,,,,,,,,,,,
48,E1,30/08/95,Port Vale,Sunderland,1,1,D,,,,,,,,,,,,,,,,,,,,,
49,E1,30/08/95,Wolves,Derby,3,0,H,,,,,,,,,,,,,,,,,,,,,
50,E1,01/09/95,Southend,Reading,0,0,D,,,,,,,,,,,,,,,,,,,,,
51,E1,02/09/95,Barnsley,Birmingham,0,5,A,,,,,,,,,,,,,,,,,,,,,
52,E1,02/09/95,Charlton,Huddersfield,2,1,H,,,,,,,,,,,,,,,,,,,,,
53,E1,02/09/95,Grimsby,Watford,0,0,D,,,,,,,,,,,,,,,,,,,,,
54,E1,02/09/95,Ipswich,Sunderland,3,0,H,,,,,,,,,,,,,,,,,,,,,
55,E1,02/09/95,Leicester,Wolves,1,0,H,,,,,,,,,,,,,,,,,,,,,
56,E1,02/09/95,Luton,Derby,1,2,A,,,,,,,,,,,,,,,,,,,,,
57,E1,02/09/95,Norwich,Port Vale,2,1,H,,,,,,,,,,,,,,,,,,,,,
58,E1,02/09/95,Portsmouth,Millwall,0,1,A,,,,,,,,,,,,,,,,,,,,,
59,E1,02/09/95,Stoke,Oldham,0,1,A,,,,,,,,,,,,,,,,,,,,,
60,E1,02/09/95,West Brom,Sheffield United,3,1,H,,,,,,,,,,,,,,,,,,,,,
61,E1,09/09/95,Birmingham,Crystal Palace,0,0,D,,,,,,,,,,,,,,,,,,,,,
62,E1,09/09/95,Huddersfield,Ipswich,2,1,H,,,,,,,,,,,,,,,,,,,,,
