Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
2,E3,17/08/96,Brighton,Chester,2,1,H,,,,,,,,,,,,,,,,,,,,,
3,E3,17/08/96,Cambridge,Barnet,1,0,H,,,,,,,,,,,,,,,,,,,,,
4,E3,17/08/96,Colchester,Hartlepool,0,2,A,,,,,,,,,,,,,,,,,,,,,
5,E3,17/08/96,Doncaster,Carlisle,0,1,A,,,,,,,,,,,,,,,,,,,,,
6,E3,17/08/96,Fulham,Hereford,1,0,H,,,,,,,,,,,,,,,,,,,,,
7,E3,17/08/96,Hull,Darlington,3,2,H,,,,,,,,,,,,,,,,,,,,,
8,E3,17/08/96,Leyton Orient,Scunthorpe,0,1,A,,,,,,,,,,,,,,,,,,,,,
9,E3,17/08/96,Mansfield,Exeter,0,1,A,,,,,,,,,,,,,,,,,,,,,
10,E3,17/08/96,Scarborough,Cardiff,0,0,D,,,,,,,,,,,,,,,,,,,,,
11,E3,17/08/96,Swansea,Rochdale,2,1,H,,,,,,,,,,,,,,,,,,,,,
12,E3,17/08/96,Torquay,Lincoln,2,1,H,,,,,,,,,,,,,,,,,,,,,
13,E3,17/08/96,Wigan,Northampton,2,1,H,,,,,,,,,,,,,,,,,,,,,
14,E3,24/08/96,Barnet,Wigan,1,1,D,,,,,,,,,,,,,,,,,,,,,
15,E3,24/08/96,Cardiff,Brighton,1,0,H,,,,,,,,,,,,,,,,,,,,,
16,E3,24/08/96,Carlisle,Hull,0,0,D,,,,,,,,,,,,,,,,,,,,,
17,E3,24/08/96,Chester,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
18,E3,24/08/96,Darlington,Swansea,4,1,H,,,,,,,,,,,,,,,,,,,,,
19,E3,24/08/96,Exeter,Scarborough,2,2,D,,,,,,,,,,,,,,,,,,,,,
20,E3,24/08/96,Hartlepool,Fulham,2,1,H,,,,,,,,,,,,,,,,,,,,,
21,E3,24/08/96,Hereford,Doncaster,1,0,H,,,,,,,,,,,,,,,,,,,,,
22,E3,24/08/96,Lincoln,Leyton Orient,1,1,D,,,,,,,,,,,,,,,,,,,,,
23,E3,24/08/96,Northampton,Mansfield,3,0,H,,,,,,,,,,,,,,,,,,,,,
24,E3,24/08/96,Rochdale,Colchester,0,0,D,,,,,,,,,,,,,,,,,,,,,
25,E3,24/08/96,Scunthorpe,Torquay,1,0,H,,,,,,,,,,,,,,,,,,,,,
26,E3,27/08/96,Barnet,Brighton,3,0,H,,,,,,,,,,,,,,,,,,,,,
27,E3,27/08/96,Cardiff,Wigan,0,2,A,,,,,,,,,,,,,,,,,,,,,
28,E3,27/08/96,Carlisle,Leyton Orient,1,0,H,,,,,,,,,,,,,,,,,,,,,
29,E3,27/08/96,Chester,Swansea,2,0,H,,,,,,,,,,,,,,,,,,,,,
30,E3,27/08/96,Darlington,Colchester,1,1,D,,,,,,,,,,,,,,,,,,,,,
31,E3,27/08/96,Exeter,Doncaster,1,1,D,,,,,,,,,,,,,,,,,,,,,
32,E3,27/08/96,Hartlepool,Mansfield,2,2,D,,,,,,,,,,,,,,,,,,,,,
33,E3,27/08/96,Hereford,Hull,0,1,A,,,,,,,,,,,,,,,,,,,,,
34,E3,27/08/96,Lincoln,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
35,E3,27/08/96,Northampton,Torquay,1,1,D,,,,,,,,,,,,,,,,,,,,,
36,E3,27/08/96,Rochdale,Fulham,1,2,A,,,,,,,,,,,,,,,,,,,,,
37,E3,27/08/96,Scunthorpe,Scarborough,0,2,A,,,,,,,,,,,,,,,,,,,,,
38,E3,30/08/96,Swansea,Lincoln,1,2,A,,,,,,,,,,,,,,,,,,,,,
39,E3,31/08/96,Brighton,Scunthorpe,1,1,D,,,,,,,,,,,,,,,,,,,,,
