Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
2,E1,07/08/99,Birmingham,Fulham,2,2,D,0,1,A,,,,,,,,,,,
3,E1,07/08/99,Blackburn,Port Vale,0,0,D,0,0,D,,,,,,,,,,,
4,E1,07/08/99,Charlton,Barnsley,3,1,H,2,0,H,,,,,,,,,,,
5,E1,07/08/99,Crystal Palace,Crewe,1,1,D,0,0,D,,,,,,,,,,,
6,E1,07/08/99,Grimsby,Stockport,0,1,A,0,0,D,,,,,,,,,,,
7,E1,07/08/99,Ipswich,Nott'm Forest,3,1,H,2,0,H,,,,,,,,,,,
8,E1,07/08/99,Portsmouth,Sheffield United,2,0,H,1,0,H,,,,,,,,,,,
9,E1,07/08/99,QPR,Huddersfield,3,1,H,2,0,H,,,,,,,,,,,
10,E1,07/08/99,Tranmere,Bolton,0,0,D,0,0,D,,,,,,,,,,,
11,E1,07/08/99,Walsall,Swindon,0,0,D,0,0,D,,,,,,,,,,,
12,E1,07/08/99,West Brom,Norwich,1,1,D,0,0,D,,,,,,,,,,,
13,E1,08/08/99,Man City,Wolves,0,1,A,0,1,A,,,,,,,,,,,
14,E1,13/08/99,Huddersfield,Blackburn,3,2,H,1,0,H,,,,,,,,,,,
15,E1,14/08/99,Barnsley,Crystal Palace,2,3,A,1,1,D,,,,,,,,,,,
16,E1,14/08/99,Bolton,QPR,2,1,H,1,1,D,,,,,,,,,,,
17,E1,14/08/99,Fulham,Man City,0,0,D,0,0,D,,,,,,,,,,,
18,E1,14/08/99,Norwich,Birmingham,0,1,A,0,1,A,,,,,,,,,,,
19,E1,14/08/99,Nott'm Forest,Grimsby,2,1,H,1,0,H,,,,,,,,,,,
20,E1,14/08/99,Port Vale,West Brom,1,2,A,1,1,D,,,,,,,,,,,
21,E1,14/08/99,Sheffield United,Walsall,1,1,D,1,1,D,,,,,,,,,,,
22,E1,14/08/99,Stockport,Tranmere,2,1,H,0,1,A,,,,,,,,,,,
23,E1,14/08/99,Wolves,Portsmouth,1,1,D,0,1,A,,,,,,,,,,,
24,E1,15/08/99,Swindon,Ipswich,1,4,A,1,1,D,,,,,,,,,,,
25,E1,20/08/99,West Brom,Nott'm Forest,1,1,D,0,0,D,,,,,,,,,,,
26,E1,21/08/99,Birmingham,Port Vale,4,2,H,3,2,H,,,,,,,,,,,
27,E1,21/08/99,Blackburn,Barnsley,1,2,A,0,0,D,,,,,,,,,,,
28,E1,21/08/99,Charlton,Norwich,1,0,H,0,0,D,,,,,,,,,,,
29,E1,21/08/99,Crystal Palace,Swindon,1,2,A,1,1,D,,,,,,,,,,,
30,E1,21/08/99,Grimsby,Fulham,1,1,D,1,1,D,,,,,,,,,,,
31,E1,21/08/99,Ipswich,Bolton,1,0,H,0,0,D,,,,,,,,,,,
32,E1,21/08/99,Man City,Sheffield United,6,0,H,2,0,H,,,,,,,,,,,
33,E1,21/08/99,Portsmouth,Stockport,2,0,H,0,0,D,,,,,,,,,,,
34,E1,21/08/99,QPR,Wolves,1,1,D,0,1,A,,,,,,,,,,,
35,E1,21/08/99,Tranmere,Huddersfield,1,0,H,1,0,H,,,,,,,,,,,
36,E1,21/08/99,Walsall,Crewe,1,4,A,1,1,D,,,,,,,,,,,
37,E1,27/08/99,Crewe,Grimsby,1,1,D,0,0,D,,,,,,,,,,,
38,E1,27/08/99,Stockport,Birmingham,2,0,H,0,0,D,,,,,,,,,,,
39,E1,28/08/99,Barnsley,Portsmouth,6,0,H,1,0,H,,,,,,,,,,,
40,E1,28/08/99,Bolton,Man City,0,1,A,0,1,A,,,,,,,,,,,
41,E1,28/08/99,Fulham,Charlton,2,1,H,2,0,H,,,,,,,,,,,
42,E1,28/08/99,Huddersfield,Crystal Palace,7,1,H,3,0,H,,,,,,,,,,,
43,E1,28/08/99,Norwich,Blackburn,0,2,A,0,1,A,,,,,,,,,,,
44,E1,28/08/99,Nott'm Forest,QPR,1,1,D,1,0,H,,,,,,,,,,,
45,E1,28/08/99,Port Vale,Tranmere,1,0,H,0,0,D,,,,,,,,,,,
46,E1,28/08/99,Sheffield United,Ipswich,2,2,D,0,2,A,,,,,,,,,,,
47,E1,28/08/99,Swindon,West Brom,1,2,A,1,0,H,,,,,,,,,,,
48,E1,28/08/99,Wolves,Walsall,1,2,A,1,2,A,,,,,,,,,,,
49,E1,30/08/99,Birmingham,Crewe,5,1,H,3,1,H,,,,,,,,,,,
50,E1,30/08/99,Grimsby,Swindon,1,0,H,1,0,H,,,,,,,,,,,
51,E1,30/08/99,Ipswich,Barnsley,6,1,H,3,1,H,,,,,,,,,,,
52,E1,30/08/99,Man City,Nott'm Forest,1,0,H,1,0,H,,,,,,,,,,,
53,E1,30/08/99,Portsmouth,Huddersfield,0,0,D,0,0,D,,,,,,,,,,,
54,E1,30/08/99,Tranmere,Sheffield United,1,3,A,1,3,A,,,,,,,,,,,
55,E1,30/08/99,Walsall,Norwich,2,2,D,1,1,D,,,,,,,,,,,
56,E1,30/08/99,West Brom,Fulham,0,0,D,0,0,D,,,,,,,,,,,
57,E1,31/08/99,QPR,Port Vale,3,2,H,1,0,H,,,,,,,,,,,
58,E1,03/09/99,Barnsley,Tranmere,3,0,H,1,0,H,,,,,,,,,,,
