Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
2,E1,16/08/96,Man City,Ipswich,1,0,H,,,,,,,,,,,,,,,,,,,,,
3,E1,17/08/96,Bradford,Portsmouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
4,E1,17/08/96,Grimsby,Wolves,1,3,A,,,,,,,,,,,,,,,,,,,,,
5,E1,17/08/96,Huddersfield,Charlton,2,0,H,,,,,,,,,,,,,,,,,,,,,
6,E1,17/08/96,Norwich,Swindon,2,0,H,,,,,,,,,,,,,,,,,,,,,
7,E1,17/08/96,Oldham,Stoke,1,2,A,,,,,,,,,,,,,,,,,,,,,
8,E1,17/08/96,Port Vale,Bolton,1,1,D,,,,,,,,,,,,,,,,,,,,,
9,E1,17/08/96,QPR,Oxford,2,1,H,,,,,,,,,,,,,,,,,,,,,
10,E1,17/08/96,Reading,Sheffield United,1,0,H,,,,,,,,,,,,,,,,,,,,,
11,E1,17/08/96,Southend,Tranmere,1,1,D,,,,,,,,,,,,,,,,,,,,,
12,E1,17/08/96,West Brom,Barnsley,1,2,A,,,,,,,,,,,,,,,,,,,,,
13,E1,18/08/96,Birmingham,Crystal Palace,1,0,H,,,,,,,,,,,,,,,,,,,,,
14,E1,20/08/96,Bolton,Man City,1,0,H,,,,,,,,,,,,,,,,,,,,,
15,E1,23/08/96,Portsmouth,QPR,1,2,A,,,,,,,,,,,,,,,,,,,,,
16,E1,23/08/96,Tranmere,Grimsby,3,2,H,,,,,,,,,,,,,,,,,,,,,
17,E1,24/08/96,Bolton,Norwich,3,1,H,,,,,,,,,,,,,,,,,,,,,
18,E1,24/08/96,Charlton,West Brom,1,1,D,,,,,,,,,,,,,,,,,,,,,
19,E1,24/08/96,Crystal Palace,Oldham,3,1,H,,,,,,,,,,,,,,,,,,,,,
20,E1,24/08/96,Ipswich,Reading,5,2,H,,,,,,,,,,,,,,,,,,,,,
21,E1,24/08/96,Oxford,Southend,5,0,H,,,,,,,,,,,,,,,,,,,,,
22,E1,24/08/96,Sheffield United,Birmingham,4,4,D,,,,,,,,,,,,,,,,,,,,,
23,E1,24/08/96,Stoke,Man City,2,1,H,,,,,,,,,,,,,,,,,,,,,
24,E1,24/08/96,Swindon,Port Vale,1,1,D,,,,,,,,,,,,,,,,,,,,,
25,E1,24/08/96,Wolves,Bradford,1,0,H,,,,,,,,,,,,,,,,,,,,,
26,E1,25/08/96,Barnsley,Huddersfield,3,1,H,,,,,,,,,,,,,,,,,,,,,
27,E1,27/08/96,Crystal Palace,West Brom,0,0,D,,,,,,,,,,,,,,,,,,,,,
28,E1,27/08/96,Ipswich,Grimsby,1,1,D,,,,,,,,,,,,,,,,,,,,,
29,E1,27/08/96,Oxford,Norwich,0,1,A,,,,,,,,,,,,,,,,,,,,,
30,E1,27/08/96,Portsmouth,Southend,1,0,H,,,,,,,,,,,,,,,,,,,,,
31,E1,27/08/96,Tranmere,Port Vale,2,0,H,,,,,,,,,,,,,,,,,,,,,
32,E1,28/08/96,Barnsley,Reading,3,0,H,,,,,,,,,,,,,,,,,,,,,
33,E1,28/08/96,Stoke,Bradford,1,0,H,,,,,,,,,,,,,,,,,,,,,
34,E1,28/08/96,Swindon,Oldham,1,0,H,,,,,,,,,,,,,,,,,,,,,
35,E1,28/08/96,Wolves,QPR,1,1,D,,,,,,,,,,,,,,,,,,,,,
36,E1,31/08/96,Bradford,Tranmere,1,0,H,,,,,,,,,,,,,,,,,,,,,
37,E1,31/08/96,Grimsby,Portsmouth,0,1,A,,,,,,,,,,,,,,,,,,,,,
38,E1,31/08/96,Huddersfield,Crystal Palace,1,1,D,,,,,,,,,,,,,,,,,,,,,
39,E1,31/08/96,Norwich,Wolves,1,0,H,,,,,,,,,,,,,,,,,,,,,
40,E1,31/08/96,Oldham,Ipswich,3,3,D,,,,,,,,,,,,,,,,,,,,,
41,E1,31/08/96,Port Vale,Oxford,2,0,H,,,,,,,,,,,,,,,,,,,,,
42,E1,31/08/96,Reading,Stoke,2,2,D,,,,,,,,,,,,,,,,,,,,,
