Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
2,D2,25/07/97,Ein Frankfurt,Dusseldorf,3,2,H,1,1,D,,,,,,,,,,,
3,D2,26/07/97,CZ Jena,Wattenscheid,1,1,D,0,1,A,,,,,,,,,,,
4,D2,26/07/97,Meppen,Zwickau,2,1,H,2,0,H,,,,,,,,,,,
5,D2,27/07/97,Freiburg,Cottbus,2,0,H,0,0,D,,,,,,,,,,,
6,D2,27/07/97,Greuther Furth,St Pauli,0,0,D,0,0,D,,,,,,,,,,,
7,D2,27/07/97,Gutersloh,Nurnberg,4,2,H,1,0,H,,,,,,,,,,,
8,D2,27/07/97,Leipzig,Stuttgarter K,3,1,H,1,1,D,,,,,,,,,,,
9,D2,27/07/97,Uerdingen,F Koln,2,0,H,2,0,H,,,,,,,,,,,
10,D2,27/07/97,Unterhaching,Mainz,3,2,H,3,0,H,,,,,,,,,,,
11,D2,01/08/97,Dusseldorf,Uerdingen,1,1,D,0,0,D,,,,,,,,,,,
12,D2,01/08/97,F Koln,Meppen,2,2,D,1,1,D,,,,,,,,,,,
13,D2,01/08/97,St Pauli,Gutersloh,0,0,D,0,0,D,,,,,,,,,,,
14,D2,03/08/97,Cottbus,Leipzig,1,1,D,1,1,D,,,,,,,,,,,
15,D2,03/08/97,Mainz,Greuther Furth,4,1,H,4,0,H,,,,,,,,,,,
16,D2,03/08/97,Stuttgarter K,CZ Jena,2,1,H,1,1,D,,,,,,,,,,,
17,D2,03/08/97,Wattenscheid,Ein Frankfurt,0,1,A,0,1,A,,,,,,,,,,,
18,D2,03/08/97,Zwickau,Unterhaching,0,4,A,0,2,A,,,,,,,,,,,
19,D2,04/08/97,Nurnberg,Freiburg,4,1,H,1,1,D,,,,,,,,,,,
20,D2,08/08/97,Meppen,Dusseldorf,2,2,D,1,1,D,,,,,,,,,,,
21,D2,08/08/97,Uerdingen,Wattenscheid,2,1,H,2,1,H,,,,,,,,,,,
22,D2,08/08/97,Unterhaching,F Koln,0,1,A,0,0,D,,,,,,,,,,,
23,D2,10/08/97,CZ Jena,Cottbus,0,3,A,0,2,A,,,,,,,,,,,
24,D2,10/08/97,Ein Frankfurt,Stuttgarter K,1,0,H,1,0,H,,,,,,,,,,,
25,D2,10/08/97,Greuther Furth,Zwickau,1,0,H,1,0,H,,,,,,,,,,,
26,D2,10/08/97,Gutersloh,Freiburg,1,2,A,0,2,A,,,,,,,,,,,
27,D2,10/08/97,Leipzig,Nurnberg,2,1,H,1,1,D,,,,,,,,,,,
28,D2,11/08/97,St Pauli,Mainz,2,0,H,1,0,H,,,,,,,,,,,
29,D2,22/08/97,Cottbus,Ein Frankfurt,0,1,A,0,1,A,,,,,,,,,,,
30,D2,22/08/97,F Koln,Greuther Furth,1,1,D,1,1,D,,,,,,,,,,,
31,D2,22/08/97,Mainz,Gutersloh,1,1,D,0,1,A,,,,,,,,,,,
32,D2,23/08/97,Stuttgarter K,Uerdingen,2,2,D,1,1,D,,,,,,,,,,,
33,D2,24/08/97,Dusseldorf,Unterhaching,1,1,D,1,0,H,,,,,,,,,,,
34,D2,24/08/97,Freiburg,Leipzig,5,2,H,3,1,H,,,,,,,,,,,
35,D2,24/08/97,Nurnberg,CZ Jena,1,3,A,1,1,D,,,,,,,,,,,
36,D2,24/08/97,Wattenscheid,Meppen,1,1,D,0,0,D,,,,,,,,,,,
