Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
80,D1,15/10/94,M'gladbach,Duisburg,1,0,H,,,,,,,,,,,,,,,,,,,,,
81,D1,15/10/94,Schalke 04,Stuttgart,1,1,D,,,,,,,,,,,,,,,,,,,,,
82,D1,15/10/94,Werder Bremen,FC Koln,2,2,D,,,,,,,,,,,,,,,,,,,,,
83,D1,22/10/94,Dortmund,Bayern Munich,1,0,H,,,,,,,,,,,,,,,,,,,,,
84,D1,22/10/94,Duisburg,Leverkusen,0,2,A,,,,,,,,,,,,,,,,,,,,,
85,D1,22/10/94,Ein Frankfurt,Dresden,2,0,H,,,,,,,,,,,,,,,,,,,,,
86,D1,22/10/94,FC Koln,Bochum,2,1,H,,,,,,,,,,,,,,,,,,,,,
87,D1,22/10/94,Hamburg,M'gladbach,1,2,A,,,,,,,,,,,,,,,,,,,,,
88,D1,22/10/94,Munich 1860,Freiburg,4,0,H,,,,,,,,,,,,,,,,,,,,,
89,D1,22/10/94,Stuttgart,Karlsruhe,4,0,H,,,,,,,,,,,,,,,,,,,,,
90,D1,22/10/94,Uerdingen,Schalke 04,1,1,D,,,,,,,,,,,,,,,,,,,,,
91,D1,23/10/94,Kaiserslautern,Werder Bremen,1,1,D,,,,,,,,,,,,,,,,,,,,,
92,D1,28/10/94,Bochum,Kaiserslautern,0,2,A,,,,,,,,,,,,,,,,,,,,,
93,D1,29/10/94,Bayern Munich,Stuttgart,2,2,D,,,,,,,,,,,,,,,,,,,,,
94,D1,29/10/94,Dresden,Dortmund,0,1,A,,,,,,,,,,,,,,,,,,,,,
95,D1,29/10/94,Freiburg,FC Koln,4,2,H,,,,,,,,,,,,,,,,,,,,,
96,D1,29/10/94,Karlsruhe,Uerdingen,2,1,H,,,,,,,,,,,,,,,,,,,,,
97,D1,29/10/94,Leverkusen,Schalke 04,2,2,D,,,,,,,,,,,,,,,,,,,,,
98,D1,29/10/94,M'gladbach,Munich 1860,2,0,H,,,,,,,,,,,,,,,,,,,,,
99,D1,29/10/94,Werder Bremen,Ein Frankfurt,2,0,H,,,,,,,,,,,,,,,,,,,,,
100,D1,30/10/94,Duisburg,Hamburg,0,5,A,,,,,,,,,,,,,,,,,,,,,
101,D1,04/11/94,Schalke 04,Karlsruhe,0,0,D,,,,,,,,,,,,,,,,,,,,,
102,D1,04/11/94,Stuttgart,Dresden,4,2,H,,,,,,,,,,,,,,,,,,,,,
103,D1,05/11/94,Ein Frankfurt,Bochum,2,1,H,,,,,,,,,,,,,,,,,,,,,
104,D1,05/11/94,FC Koln,M'gladbach,1,3,A,,,,,,,,,,,,,,,,,,,,,
105,D1,05/11/94,Hamburg,Leverkusen,1,2,A,,,,,,,,,,,,,,,,,,,,,
106,D1,05/11/94,Kaiserslautern,Freiburg,3,2,H,,,,,,,,,,,,,,,,,,,,,
107,D1,05/11/94,Munich 1860,Duisburg,1,1,D,,,,,,,,,,,,,,,,,,,,,
108,D1,05/11/94,Uerdingen,Bayern Munich,1,1,D,,,,,,,,,,,,,,,,,,,,,
109,D1,06/11/94,Dortmund,Werder Bremen,2,0,H,,,,,,,,,,,,,,,,,,,,,
110,D1,11/11/94,Bochum,Dortmund,0,2,A,,,,,,,,,,,,,,,,,,,,,
111,D1,11/11/94,M'gladbach,Kaiserslautern,4,0,H,,,,,,,,,,,,,,,,,,,,,
112,D1,12/11/94,Bayern Munich,Schalke 04,2,0,H,,,,,,,,,,,,,,,,,,,,,
113,D1,12/11/94,Dresden,Uerdingen,1,2,A,,,,,,,,,,,,,,,,,,,,,
114,D1,12/11/94,Duisburg,FC Koln,1,3,A,,,,,,,,,,,,,,,,,,,,,
115,D1,12/11/94,Freiburg,Ein Frankfurt,2,0,H,,,,,,,,,,,,,,,,,,,,,
116,D1,12/11/94,Leverkusen,Karlsruhe,0,0,D,,,,,,,,,,,,,,,,,,,,,
117,D1,12/11/94,Werder Bremen,Stuttgart,4,0,H,,,,,,,,,,,,,,,,,,,,,
118,D1,13/11/94,Hamburg,Munich 1860,3,0,H,,,,,,,,,,,,,,,,,,,,,
119,D1,18/11/94,FC Koln,Hamburg,1,1,D,,,,,,,,,,,,,,,,,,,,,
120,D1,18/11/94,Schalke 04,Dresden,4,0,H,,,,,,,,,,,,,,,,,,,,,
121,D1,19/11/94,Dortmund,Freiburg,1,1,D,,,,,,,,,,,,,,,,,,,,,
122,D1,19/11/94,Ein Frankfurt,M'gladbach,2,1,H,,,,,,,,,,,,,,,,,,,,,
123,D1,19/11/94,Kaiserslautern,Duisburg,1,0,H,,,,,,,,,,,,,,,,,,,,,
124,D1,19/11/94,Karlsruhe,Bayern Munich,2,2,D,,,,,,,,,,,,,,,,,,,,,
125,D1,19/11/94,Munich 1860,Leverkusen,1,1,D,,,,,,,,,,,,,,,,,,,,,
126,D1,19/11/94,Stuttgart,Bochum,2,2,D,,,,,,,,,,,,,,,,,,,,,
127,D1,19/11/94,Uerdingen,Werder Bremen,1,3,A,,,,,,,,,,,,,,,,,,,,,
128,D1,25/11/94,Bochum,Uerdingen,2,1,H,,,,,,,,,,,,,,,,,,,,,
129,D1,25/11/94,Werder Bremen,Schalke 04,2,1,H,,,,,,,,,,,,,,,,,,,,,
130,D1,26/11/94,Bayern Munich,Leverkusen,2,1,H,,,,,,,,,,,,,,,,,,,,,
131,D1,26/11/94,Dresden,Karlsruhe,1,1,D,,,,,,,,,,,,,,,,,,,,,
132,D1,26/11/94,FC Koln,Munich 1860,2,1,H,,,,,,,,,,,,,,,,,,,,,
133,D1,26/11/94,Freiburg,Stuttgart,2,0,H,,,,,,,,,,,,,,,,,,,,,
134,D1,26/11/94,Hamburg,Kaiserslautern,0,0,D,,,,,,,,,,,,,,,,,,,,,
135,D1,26/11/94,M'gladbach,Dortmund,3,3,D,,,,,,,,,,,,,,,,,,,,,
136,D1,27/11/94,Duisburg,Ein Frankfurt,1,0,H,,,,,,,,,,,,,,,,,,,,,
137,D1,29/11/94,Bochum,Karlsruhe,0,1,A,,,,,,,,,,,,,,,,,,,,,
138,D1,29/11/94,FC Koln,Kaiserslautern,0,1,A,,,,,,,,,,,,,,,,,,,,,
139,D1,29/11/94,M'gladbach,Uerdingen,1,0,H,,,,,,,,,,,,,,,,,,,,,
140,D1,02/12/94,Kaiserslautern,Munich 1860,1,1,D,,,,,,,,,,,,,,,,,,,,,
141,D1,03/12/94,Bayern Munich,Dresden,2,1,H,,,,,,,,,,,,,,,,,,,,,
142,D1,03/12/94,Dortmund,Duisburg,1,0,H,,,,,,,,,,,,,,,,,,,,,
143,D1,03/12/94,Ein Frankfurt,Hamburg,2,0,H,,,,,,,,,,,,,,,,,,,,,
144,D1,03/12/94,Karlsruhe,Werder Bremen,3,1,H,,,,,,,,,,,,,,,,,,,,,
145,D1,03/12/94,Leverkusen,FC Koln,3,1,H,,,,,,,,,,,,,,,,,,,,,
146,D1,03/12/94,Schalke 04,Bochum,3,2,H,,,,,,,,,,,,,,,,,,,,,
