Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
2,D2,13/08/99,Chemnitz,M'gladbach,2,0,H,0,0,D,,,,,,,,,,,
3,D2,13/08/99,Cottbus,F Koln,2,0,H,0,0,D,,,,,,,,,,,
4,D2,13/08/99,Mainz,Offenbach,1,1,D,1,1,D,,,,,,,,,,,
5,D2,13/08/99,St Pauli,Greuther Furth,0,0,D,0,0,D,,,,,,,,,,,
6,D2,14/08/99,FC Koln,Oberhausen,1,0,H,0,0,D,,,,,,,,,,,
7,D2,15/08/99,Aachen,Stuttgarter K,4,1,H,1,1,D,,,,,,,,,,,
8,D2,15/08/99,Hannover,TB Berlin,2,3,A,2,2,D,,,,,,,,,,,
9,D2,15/08/99,Nurnberg,Mannheim,3,0,H,1,0,H,,,,,,,,,,,
10,D2,16/08/99,Karlsruhe,Bochum,1,3,A,0,1,A,,,,,,,,,,,
11,D2,20/08/99,Bochum,Aachen,5,0,H,1,0,H,,,,,,,,,,,
12,D2,20/08/99,Greuther Furth,FC Koln,0,0,D,0,0,D,,,,,,,,,,,
13,D2,20/08/99,Mannheim,Chemnitz,4,0,H,2,0,H,,,,,,,,,,,
14,D2,21/08/99,TB Berlin,Karlsruhe,2,2,D,1,1,D,,,,,,,,,,,
15,D2,22/08/99,F Koln,Mainz,2,1,H,1,1,D,,,,,,,,,,,
16,D2,22/08/99,M'gladbach,Hannover,2,3,A,1,1,D,,,,,,,,,,,
17,D2,22/08/99,Oberhausen,Cottbus,0,4,A,0,1,A,,,,,,,,,,,
18,D2,22/08/99,Stuttgarter K,St Pauli,2,1,H,1,0,H,,,,,,,,,,,
19,D2,23/08/99,Offenbach,Nurnberg,1,3,A,1,0,H,,,,,,,,,,,
20,D2,27/08/99,Chemnitz,Offenbach,3,0,H,1,0,H,,,,,,,,,,,
21,D2,27/08/99,FC Koln,Stuttgarter K,4,1,H,2,1,H,,,,,,,,,,,
22,D2,27/08/99,Hannover,Mannheim,2,2,D,1,0,H,,,,,,,,,,,
23,D2,28/08/99,Aachen,TB Berlin,2,2,D,0,0,D,,,,,,,,,,,
24,D2,29/08/99,Cottbus,Mainz,3,0,H,2,0,H,,,,,,,,,,,
25,D2,29/08/99,Nurnberg,F Koln,2,1,H,1,0,H,,,,,,,,,,,
26,D2,29/08/99,Oberhausen,Greuther Furth,3,4,A,3,1,H,,,,,,,,,,,
27,D2,29/08/99,St Pauli,Bochum,0,0,D,0,0,D,,,,,,,,,,,
28,D2,30/08/99,Karlsruhe,M'gladbach,3,0,H,1,0,H,,,,,,,,,,,
29,D2,10/09/99,Mannheim,Karlsruhe,1,1,D,1,1,D,,,,,,,,,,,
30,D2,10/09/99,Offenbach,Hannover,0,2,A,0,1,A,,,,,,,,,,,
31,D2,10/09/99,TB Berlin,St Pauli,2,0,H,0,0,D,,,,,,,,,,,
32,D2,11/09/99,M'gladbach,Aachen,1,2,A,1,2,A,,,,,,,,,,,
33,D2,12/09/99,F Koln,Chemnitz,1,0,H,1,0,H,,,,,,,,,,,
34,D2,12/09/99,Greuther Furth,Cottbus,1,0,H,0,0,D,,,,,,,,,,,
35,D2,12/09/99,Mainz,Nurnberg,1,1,D,1,0,H,,,,,,,,,,,
36,D2,12/09/99,Stuttgarter K,Oberhausen,2,2,D,0,2,A,,,,,,,,,,,
37,D2,13/09/99,Bochum,FC Koln,2,3,A,1,1,D,,,,,,,,,,,
38,D2,17/09/99,Karlsruhe,Offenbach,1,1,D,0,1,A,,,,,,,,,,,
39,D2,17/09/99,Oberhausen,Bochum,3,0,H,1,0,H,,,,,,,,,,,
40,D2,17/09/99,St Pauli,M'gladbach,0,2,A,0,2,A,,,,,,,,,,,
41,D2,18/09/99,Chemnitz,Mainz,1,1,D,1,0,H,,,,,,,,,,,
42,D2,19/09/99,Aachen,Mannheim,2,1,H,0,1,A,,,,,,,,,,,
43,D2,19/09/99,Cottbus,Nurnberg,2,0,H,1,0,H,,,,,,,,,,,
44,D2,19/09/99,Greuther Furth,Stuttgarter K,0,0,D,0,0,D,,,,,,,,,,,
45,D2,19/09/99,Hannover,F Koln,3,1,H,2,0,H,,,,,,,,,,,
46,D2,20/09/99,FC Koln,TB Berlin,1,1,D,0,1,A,,,,,,,,,,,
47,D2,24/09/99,Bochum,Greuther Furth,1,2,A,0,1,A,,,,,,,,,,,
48,D2,24/09/99,Mainz,Hannover,1,0,H,0,0,D,,,,,,,,,,,
49,D2,24/09/99,Nurnberg,Chemnitz,1,0,H,1,0,H,,,,,,,,,,,
50,D2,25/09/99,F Koln,Karlsruhe,2,3,A,1,1,D,,,,,,,,,,,
51,D2,26/09/99,Mannheim,St Pauli,1,3,A,1,1,D,,,,,,,,,,,
52,D2,26/09/99,Offenbach,Aachen,1,2,A,0,0,D,,,,,,,,,,,
53,D2,26/09/99,Stuttgarter K,Cottbus,1,0,H,0,0,D,,,,,,,,,,,
54,D2,26/09/99,TB Berlin,Oberhausen,1,0,H,1,0,H,,,,,,,,,,,
55,D2,27/09/99,M'gladbach,FC Koln,3,1,H,0,1,A,,,,,,,,,,,
56,D2,01/10/99,Aachen,F Koln,1,1,D,0,0,D,,,,,,,,,,,
57,D2,01/10/99,FC Koln,Mannheim,3,0,H,2,0,H,,,,,,,,,,,
58,D2,01/10/99,St Pauli,Offenbach,1,1,D,0,1,A,,,,,,,,,,,
59,D2,02/10/99,Karlsruhe,Mainz,1,2,A,0,0,D,,,,,,,,,,,
60,D2,03/10/99,Cottbus,Chemnitz,2,4,A,1,1,D,,,,,,,,,,,
61,D2,03/10/99,Greuther Furth,TB Berlin,2,0,H,2,0,H,,,,,,,,,,,
62,D2,03/10/99,Oberhausen,M'gladbach,1,1,D,0,0,D,,,,,,,,,,,
63,D2,03/10/99,Stuttgarter K,Bochum,0,0,D,0,0,D,,,,,,,,,,,
64,D2,04/10/99,Hannover,Nurnberg,2,0,H,0,0,D,,,,,,,,,,,
65,D2,15/10/99,F Koln,St Pauli,2,0,H,0,0,D,,,,,,,,,,,
66,D2,15/10/99,M'gladbach,Greuther Furth,2,0,H,0,0,D,,,,,,,,,,,
67,D2,15/10/99,Offenbach,FC Koln,0,1,A,0,0,D,,,,,,,,,,,
68,D2,16/10/99,Bochum,Cottbus,2,4,A,0,1,A,,,,,,,,,,,
69,D2,17/10/99,Chemnitz,Hannover,2,1,H,0,0,D,,,,,,,,,,,
70,D2,17/10/99,Mainz,Aachen,4,2,H,1,1,D,,,,,,,,,,,
71,D2,17/10/99,Mannheim,Oberhausen,2,0,H,0,0,D,,,,,,,,,,,
72,D2,17/10/99,TB Berlin,Stuttgarter K,2,0,H,0,0,D,,,,,,,,,,,
73,D2,18/10/99,Nurnberg,Karlsruhe,4,3,H,1,2,A,,,,,,,,,,,
74,D2,22/10/99,Aachen,Nurnberg,3,1,H,1,0,H,,,,,,,,,,,
75,D2,22/10/99,Cottbus,Hannover,1,0,H,0,0,D,,,,,,,,,,,
76,D2,22/10/99,Oberhausen,Offenbach,1,0,H,0,0,D,,,,,,,,,,,
77,D2,23/10/99,Stuttgarter K,M'gladbach,3,1,H,0,0,D,,,,,,,,,,,
